mapped_pos_item_code,mapped_item_name,mapped_category_hierarchy,category_l,category_m,category_s,item_type,total_events,unique_users,weighted_interest_score,view_count,cart_add_count,cart_remove_count,wishlist_add_count,wishlist_remove_count,share_count,first_event_date,last_event_date,median_price,net_cart_count,net_wishlist_count,intent_score,cart_add_per_100_views,wishlist_add_per_100_views,net_cart_per_100_views,intent_score_per_user
132168,농심)육개장사발면,면>용기면>라면(소형컵),면,용기면,라면(소형컵),당일픽업,1135,408,1623.0,677,342,104,12,0,0,2025-04-11,2025-04-20,1100.0,238,12,1623,50.517,1.7725,35.1551,3.9779
132159,농심)짜파게티큰사발,면>용기면>비빔/볶음면,면,용기면,비빔/볶음면,당일픽업,1091,366,1544.0,655,323,101,11,1,0,2025-04-11,2025-04-20,1500.0,222,10,1544,49.313,1.6794,33.8931,4.2186
110580,농심)포테토칩오리지널60g,과자>스낵류>감자스낵,과자,스낵류,감자스낵,당일픽업,888,290,1243.0,532,257,82,13,4,0,2025-04-11,2025-04-20,1700.0,175,9,1243,48.3083,2.4436,32.8947,4.2862
132142,농심)신라면120g,면>봉지면>라면,면,봉지면,라면,당일픽업,1379,253,1741.0,838,355,172,8,6,0,2025-04-11,2025-04-20,1000.0,183,2,1741,42.3628,0.9547,21.8377,6.8814
014287,롯데)NEW참치마요네즈삼각,미반>삼각김밥>삼각김밥,미반,삼각김밥,삼각김밥,당일픽업,1475,612,1827.5,955,332,151,21,15,1,2025-04-11,2025-04-20,1100.0,181,6,1829,34.7644,2.199,18.9529,2.9886
124678,KBO)삼립KT위즈빅또리초코바닐라샌드60g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,845,364,1096.0,557,176,60,41,11,0,2025-04-11,2025-04-20,1900.0,116,30,1096,31.5978,7.3609,20.8259,3.011
114339,히밥)럭히밥김찌라면큰컵,면>용기면>라면(대형컵),면,용기면,라면(대형컵),당일픽업,733,280,982.5,520,164,40,6,2,1,2025-04-11,2025-04-20,1900.0,124,4,984,31.5385,1.1538,23.8462,3.5143
990120,"모바일금액권 5,000원",기타>판촉물>판촉물,기타,판촉물,판촉물,금액권,686,349,999.0,519,158,4,5,0,0,2025-04-11,2025-04-20,5000.0,154,5,999,30.4432,0.9634,29.6724,2.8625
124675,KBO)삼립LG트윈스쌍둥이딸기샌드99g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,987,449,1281.0,676,196,60,44,11,0,2025-04-11,2025-04-20,1900.0,136,33,1281,28.9941,6.5089,20.1183,2.853
124676,KBO)삼립두산베어스곰발바닥꿀빵95g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,926,388,1198.0,628,181,54,48,15,0,2025-04-11,2025-04-20,1900.0,127,33,1198,28.8217,7.6433,20.2229,3.0876
124684,KBO)삼립한화이글스핫투움바브레드90g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,733,324,962.0,500,143,41,41,8,0,2025-04-11,2025-04-20,1900.0,102,33,962,28.6,8.2,20.4,2.9691
124534,4월 도시락 구독,,,,,구독할인,1229,653,1742.0,952,251,3,20,1,2,2025-04-11,2025-04-20,4000.0,248,19,1745,26.3655,2.1008,26.0504,2.6723
123596,롯데)인가샌드위치,조리빵>샌드위치>샌드위치,조리빵,샌드위치,샌드위치,당일픽업,757,297,892.0,529,138,76,13,1,0,2025-04-11,2025-04-20,2800.0,62,12,892,26.087,2.4575,11.7202,3.0034
109671,닭가슴살햄듬뿍샌드,조리빵>샌드위치>기타 ,조리빵,샌드위치,기타 ,사전예약,874,309,1119.0,638,162,48,23,3,0,2025-04-11,2025-04-20,3200.0,114,20,1119,25.3918,3.605,17.8683,3.6214
014387,맛장우전주식비빔밥,미반>도시락>기타,미반,도시락,기타,사전예약,3053,1230,3998.5,2300,581,123,42,6,1,2025-04-11,2025-04-20,4500.0,458,36,4000,25.2609,1.8261,19.913,3.252
107478,롯데)고기(肉)맥시멈도시락,미반>도시락>도시락,미반,도시락,도시락,당일픽업,684,296,847.0,507,127,46,3,1,0,2025-04-11,2025-04-20,5500.0,81,2,847,25.0493,0.5917,15.9763,2.8615
123552,롯데)7찬도시락,미반>도시락>도시락,미반,도시락,도시락,당일픽업,956,419,1140.5,698,168,76,9,4,1,2025-04-11,2025-04-20,5200.0,92,5,1142,24.0688,1.2894,13.1805,2.7255
124677,KBO)삼립삼성라이온즈블루베리패스츄리100g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,1042,470,1285.0,744,179,61,41,17,0,2025-04-11,2025-04-20,1900.0,118,24,1285,24.0591,5.5108,15.8602,2.734
124674,KBO)삼립기아타이거즈호랑이초코롤85g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,1490,662,1825.0,1072,250,88,57,23,0,2025-04-11,2025-04-20,1900.0,162,34,1825,23.3209,5.3172,15.1119,2.7568
108473,그린)불닭치즈소시지김밥,미반>김밥>말이김밥,미반,김밥,말이김밥,당일픽업,688,268,853.0,516,116,36,15,5,0,2025-04-11,2025-04-20,3200.0,80,10,853,22.4806,2.907,15.5039,3.1828
105887,롯데)맛장우맛자랑 전주식비빔밥,미반>도시락>도시락,미반,도시락,도시락,당일픽업,2162,771,2557.0,1590,357,161,37,17,0,2025-04-11,2025-04-20,4500.0,196,20,2557,22.4528,2.327,12.327,3.3165
105770,시원)후와토로리치생초콜릿40g,디저트>냉동디저트>냉동빵,디저트,냉동디저트,냉동빵,당일픽업,2373,976,2878.0,1767,376,143,71,16,0,2025-04-11,2025-04-20,3900.0,233,55,2878,21.279,4.0181,13.1862,2.9488
109496, 미쓰이)생초콜릿모찌40g,디저트>냉동디저트>냉동떡,디저트,냉동디저트,냉동떡,당일픽업,1858,818,2175.0,1363,278,141,64,10,2,2025-04-11,2025-04-20,2400.0,137,54,2178,20.3962,4.6955,10.0514,2.6626
