상품명,연결중심성,매개중심성,연결&매개 상위 10% 여부,ip포함여부
오뚜기)불오징어볶음면큰컵,0.0325149303251493,0.0035577498960467154,0,X
피치)스퀴즈팝구미포도맛72g,0.0039814200398142,2.9194340073550516e-05,0,X
일신)바주카쥬시드롭구미57g,0.0046449900464499,0.00012735511402953733,0,X
훼밀리)마칩어니언맛29g,0.043795620437956206,0.002257833086318389,0,X
PB)젤리초코볼오렌지42g,0.0418049104180491,0.0012416254984761131,0,O
G)컨트리맘딸기초콜릿12입,0.017916390179163903,0.0028261304485292806,0,X
로투스)비스코프37.5g,0.0039814200398142,8.327561378780048e-05,0,X
오리온)마이구미자몽허니블랙티97g,0.0318513603185136,0.0004138831701752852,0,X
담터)피카츄콤부차젤리믹스50g,0.042468480424684804,0.002281187165112906,0,X
PB)New브리오슈단팥빵125g,0.034505640345056404,0.006278939509888581,1,O
KBO)한화이글스핫투움바브레드90g,0.013271400132714002,0.00034773743955202144,0,O
KBO)간장치킨볼100g,0.009953550099535502,4.662927944788225e-05,0,O
매일)멸균초코200ml,0.0092899800928998,0.0010523100561537506,0,X
오리온)무뚝뚝감자칩올리브앤솔트52g,0.06702057067020571,0.006655602529281675,1,X
오뚜기)찍어먹는뿌셔뿌셔구운양파맛90g,0.025879230258792303,0.0017631939339848661,0,X
오리온)오뜨애플파이(6입),0.009953550099535502,3.0713997302063424e-05,0,X
크라운)비엔나야채타임60g,0.08029197080291971,0.009255925408206713,1,X
청정)페스츄리오징어150g,0.0046449900464499,0.00012655512853890606,0,X
롯데)마가렛트고창꿀고구마176g,0.023224950232249502,0.0006095132407110958,0,X
그린)트러플머쉬룸비프버거,0.027869940278699403,0.0005791980612204962,0,X
롯데)빼빼로말차37g(청수당),0.04445919044459191,0.021579721222697086,1,X
롯데)모둠초밥정식,0.013271400132714002,0.0012153937538297035,0,X
롯데)매콤진미채삼각김밥,0.033178500331785,0.0015332330738328692,0,X
롯데)매콤어묵듬뿍김밥,0.039150630391506305,0.003105980229264198,0,X
마즈)스니커즈스트로베리40g,0.033178500331785,0.0026391616537299652,0,X
하리보)골드배렌펀에디션80g,0.039150630391506305,0.0023868097372086805,0,X
농심)농심라면큰컵,0.050431320504313204,0.0054436504258723725,1,X
키다리)소고기쌀국수큰컵,0.0165892501658925,0.000601296709734662,0,X
G)스틱휘낭시에치즈39g,0.026542800265428004,0.002997236038030786,0,X
제이탑)우유구겔호프50g,0.0159256801592568,0.0017472013400106037,0,X
롯데)빈츠프리미어말차102g,0.07697412076974121,0.019293074660688227,1,X
딸기키티)베리롤케익85g,0.013934970139349702,0.00032682625183257883,0,X
롯데)트러플촉촉함박도시락,0.0205706702057067,0.0015530885582791228,0,X
롯데)맛장우맛자랑 로스트치킨,0.017916390179163903,0.001166601313991812,0,X
롯데)에그마요묵은지김밥,0.0418049104180491,0.0022779149915418545,0,X
3롯데)산리오3입기획,0.0112806901128069,0.009827179274915072,0,X
롯데)빼빼로편지지3입,0.005972130059721301,1.5393637983570223e-06,0,X
제이탑)큐브쫀득쿠키(후르츠)50g,0.027869940278699403,0.004129688955981736,0,X
G)치로루초코커피젤리42g,0.054412740544127404,0.005108160894117634,1,X
이정후)치즈독,0.0245520902455209,0.002815033439830275,0,X
동화)배러레스트120ml,0.009953550099535502,0.003849194702577644,0,X
초코텍)퍼지초코100g,0.027869940278699403,0.0007321004701319148,0,X
오리온)눈을감자칠리치즈프라이즈,0.0318513603185136,0.0024578318958438927,0,X
G)잭슨스고구마칩씨솔트28g,0.021897810218978103,0.001477463458243272,0,X
롯데)생초코파이59g(냉장),0.021897810218978103,0.0019229442768410397,0,X
롯데)프리미엄가나레몬치즈타르트,0.017252820172528202,0.00023327814448656522,0,X
G)LOOK초콜릿딸기복숭아46g,0.05308560053085601,0.003876882089210774,1,X
삼립)미각초코크림소라빵80g,0.0364963503649635,0.0017573422206346655,0,X
롯데)제주흑돼지불백도시락,0.0205706702057067,0.0009172976309586964,0,X
6스위트)알포트미니사브레초콜릿50g,0.0092899800928998,0.0001353363699587422,0,X
일신)캇예스베러버니75g,0.025215660252156602,0.003693912286725073,0,X
풀무원)고소하고부드럽게구운란75g,0.0092899800928998,0.00017422044739420957,0,X
스위트)알포트카카오사브레52g,0.0418049104180491,0.009165368035617811,1,X
훼밀리)복숭아무케루푸루푸루구미40g,0.051758460517584606,0.002151004065605741,0,X
나무)워헤즈젤리빈45g,0.027206370272063702,0.00026672469223516375,0,X
시원)치즈의장난65g,0.017916390179163903,0.0009559540048606411,0,X
오리온)마켓오브라우니바이트,0.013934970139349702,0.000546882530085826,0,X
롯데)인가샌드위치,0.0205706702057067,0.00446612676118173,0,X
롯데)최강록의로스팜에그샌드,0.012607830126078301,0.0009365602741920815,0,X
미정)미정당스팸로제납작당면338g,0.0185799601857996,0.0011039065841001677,0,X
롯데)크리미불닭김밥,0.0245520902455209,0.0018871373076717948,0,X
오리온)포카칩버터감자맛60g,0.0378234903782349,0.0006642654902982916,0,X
농심)비29카레맛55g,0.0497677504976775,0.0028032397571766303,0,X
마즈)스키틀즈젤리(후르츠요거트향),0.06436629064366291,0.005057885238199228,1,X
롯데)짱셔요스위티자몽46g,0.0404777704047777,0.0032971356276679737,0,X
나무)드럼스틱모양젤리(딸기&밀크)50g,0.017916390179163903,0.00010395124763754435,0,X
PB)젤리초코볼샤인머스켓42g,0.059721300597213006,0.0048926859130188766,1,O
제스트)도쿄브레드교토우지말차빵,0.0318513603185136,0.0032808249650785695,0,X
롯데)뽀드득통소시지김밥,0.0112806901128069,0.002150245341735802,0,X
한도초과)폭풍햄가득참치김밥,0.029197080291970802,0.0036685369044992247,0,O
동화)배러애사비120ml,0.0159256801592568,0.004058539245058662,0,X
동원)그릴리직화닭꼬치볼케이노75g,0.005972130059721301,7.370395228711209e-05,0,X
이정후)포크바베큐플래터도시락,0.010617120106171201,0.0002798298243119581,0,X
코주부)소고기육포튀김50g,0.0079628400796284,0.0006061184190293065,0,X
크라운)츄러스애플시나몬84g,0.051094890510948905,0.0023953942259176053,0,X
삼진)1953어묵순살바80g(매운맛),0.017916390179163903,0.0011936671544148848,0,X
MDS)청양크림파스타230g,0.039150630391506305,0.00562522795421287,1,X
PB)테디베어피스타치오라떼250ml,0.009953550099535502,0.0006407711730461712,0,O
딸기키티)쫀득모찌파이(딸기향)50g,0.0185799601857996,0.0010887876745640452,0,X
롯데)치폴레치킨삼각,0.023224950232249502,0.0010227530829512162,0,X
KBO)롯데자이언츠바다샌드크림빵96g,0.023888520238885203,0.0017414464586682384,0,O
삼립)끼리크림치즈초당옥수수호떡90g,0.0205706702057067,0.001359328170622701,0,X
동원)어단백피쉬프로틴바두부70g,0.017252820172528202,0.0013062609901126785,0,X
오뚜기)고단백컵누들매콤로제,0.026542800265428004,0.002656597320277621,0,X
PB)허니버터&솔티카라멜팝콘75g,0.025215660252156602,0.0003308785278535219,0,O
삼립)땅콩보름달85g,0.026542800265428004,0.002488218169669047,0,X
삼립)탕종상큼딸기샌드95g,0.0378234903782349,0.003999202556166179,1,X
쿡인페이퍼)진라면약간매운맛,0.014598540145985401,0.00011093352775539337,0,X
광천)소문난광천김15g,0.010617120106171201,0.0008744263313049218,0,X
쿡인페이퍼)즉석진짬뽕,0.014598540145985401,0.00012056265252274062,0,X
KBO)양념치킨볼100g,0.015262110152621102,0.001093098396688492,0,O
맛제일)남도떡갈비삼각,0.029197080291970802,0.0008289068452885676,0,X
그린)백묵은지참치유부말이,0.021234240212342402,0.0006839486229422182,0,X
롯데)초코빼빼로54g(테디베어),0.0418049104180491,0.02497282117743347,1,X
오뚜기)보들보들치즈볶음면매운맛,0.014598540145985401,0.0012109661251239385,0,X
롯데)미노리키친미소가츠동,0.019243530192435302,0.0035402508128355354,0,X
드림)프란찌딸기크림쿠키58g,0.04445919044459191,0.0020676505291386013,0,X
천하)구카솔티커피누가크래커100g,0.031187790311877902,0.001344523923650084,0,X
드림)마치사과같은젤리53g,0.030524220305242204,0.002471715872506042,0,X
선우)이름찾기초콜릿48g	,0.006635700066357001,0.0012679037557285732,0,X
롯데)이지프로틴아르기닌(자몽)150g,0.019907100199071003,0.003756272853265262,0,X
크라운)쟈키쟈키70G,0.0404777704047777,0.005890797541293007,1,X
크라운)카라멜콘땅콩(대)150g,0.0185799601857996,0.00011376555382973195,0,X
한도초과)아삭아삭햄야채샌드,0.0451227604512276,0.004917361955848234,1,O
오리온)초코송이4P,0.025215660252156602,0.0003548005813270513,0,X
투데이)스위즐스드럼스틱버블검 100g,0.023888520238885203,0.0003042382923013371,0,X
G)킨더카드128g(5입),0.0019907100199071,0.0,0,X
쿡인페이퍼)즉석안성탕면,0.0185799601857996,0.000831243486968967,0,X
쿡인페이퍼)즉석불닭볶음면,0.010617120106171201,9.939471300077635e-06,0,X
롯데)빼빼로인절미팥빙수맛37g,0.0371599203715992,0.002516107225754954,0,X
PB)솔티스위트팝콘80g,0.029197080291970802,0.0018850546045014,0,O
PB)계란쿠키100g,0.030524220305242204,0.0014121755989171976,0,O
삼립)포켓피스쫀득초코쌍둥이70g,0.006635700066357001,0.0003238699698508713,0,X
롯데)제크마일드로스티드갈릭100g,0.023888520238885203,0.0003092411110808957,0,X
딸기키티)딸기샌드위치,0.046449900464499004,0.006194187622822932,1,X
그린)맛장우맛자랑 반반제육,0.012607830126078301,0.000861246043218594,0,X
매크로)레이즈트러플50g,0.06436629064366291,0.004290291779328583,1,X
피치)곤충모양젤리13g,0.0046449900464499,9.136306462557471e-06,0,X
롯데)치폴레치킨김밥,0.0245520902455209,0.00030003794047259283,0,X
PB)자이언츠새로온팅클메론맛60g,0.042468480424684804,0.0032287416230804013,0,O
칠성)오트몬드프로틴초코250ml,0.005972130059721301,6.172422044879875e-05,0,X
PB)이정후프로틴바닐라330ml,0.013271400132714002,0.0017811532868197294,0,O
초코텍)메론페스츄리파이70g,0.017916390179163903,0.0010616010136875746,0,X
그린)반반제육&쏘야도시락,0.012607830126078301,0.0007621147983792308,0,X
삼립)카이막크림치즈점보롤225g,0.0185799601857996,0.0023391509303160576,0,X
롯데)프리미엄가나베리무스케익,0.013934970139349702,0.00012180723053394216,0,X
몽뜨)동결건조사우어벨트40g,0.0225613802256138,0.0002773931395269327,0,X
그린)럭히밥더커진떡볶이삼각,0.0079628400796284,0.0004492293788769146,0,X
롯데)미미미누맵부심판독기삼각,0.015262110152621102,0.0018355387071879751,0,X
매크로)레이즈씨위드(김맛)50g,0.06901128069011281,0.009883942208470815,1,X
지지푸드)XXL치킨불고기피자190g,0.014598540145985401,0.0011472203887961624,0,X
그린)디지게매운통치킨버거(양념맛),0.021897810218978103,0.0005758835709213306,0,X
MQ)켈로그레드베리에너지바35g,0.017252820172528202,0.0009749788575180576,0,X
롯데)NEW참치마요네즈삼각,0.0205706702057067,0.00571189320864474,0,X
좀비딸)애용이애플&치즈냥샌드,0.0245520902455209,0.00583265137111771,0,X
그린)치킨텐더샌드,0.025215660252156602,0.0010267486662589684,0,X
CJ)비비고왕교자315g,0.0053085600530856005,0.0023515886825531103,0,X
롯데)식사이론 치킨타르타르삼각,0.017916390179163903,0.0015934347552052585,0,X
삼립)잭슨바질피자호떡90g,0.017252820172528202,0.0006297896522208822,0,X
프로엠)키티인형키링(단품),0.0026542800265428003,0.004920816622913346,0,X
한도초과)의성마늘햄&고추장불고기,0.019243530192435302,0.00073901109382712,0,O
롯데)더블양념치킨버거,0.034505640345056404,0.0018865441408350183,0,X
오리온)찍먹예감갈릭청양마요소스76g,0.07830126078301261,0.0101795671777137,1,X
엔제이)스위트코코수박맛120ml,0.0053085600530856005,0.00021084190331184833,0,X
롯데)꿀고구마패스트리90g,0.04445919044459191,0.005892467506945774,1,X
BIG체다모짜치즈스틱,0.006635700066357001,0.0007839641685978455,0,X
롯데)불닭토스트,0.0159256801592568,0.00043053661886347335,0,X
벽돌모양레드벨벳케이크90g,0.025879230258792303,0.0036641547741952277,0,X
청우)팬케이크65g,0.027869940278699403,0.0025391865071480585,0,X
그린)디지게매운등심돈까스(디진다맛),0.026542800265428004,0.0006990782820980168,0,X
여리수)라멘뽀식이90g,0.0205706702057067,0.002011878393166188,0,X
삼립)허쉬바나나크림카스테라100g,0.0053085600530856005,0.00042631072420056573,0,X
자임)콜라겐젤리복숭아130g,0.019907100199071003,0.0015962821696546253,0,X
칠성)솔의눈제로500ml,0.0053085600530856005,0.0003679328805364295,0,X
농심)포테토칩K양념치킨맛50g,0.05640345056403451,0.007210717694219181,1,X
삼립)허쉬딥초코머핀100g,0.0053085600530856005,3.7370925422285863e-05,0,X
오리온)포카칩매콤치즈감자맛60g,0.0318513603185136,0.00036475839301098494,0,X
엔제이)타쿠미야사과타르트144g,0.0033178500331785005,1.3515371256267084e-06,0,X
엔제이)훗카이도멜론딸기랑그드샤100g,0.0033178500331785005,0.0008595476856622894,0,X
1테디베어)빼빼로8입기획,0.0092899800928998,8.531105466724665e-05,0,X
KBO)홈런배트롤150g,0.012607830126078301,0.0007124183438627542,0,O
롯데)카스타드고창꿀고구마210g,0.014598540145985401,0.0007222375718522637,0,X
해태)에이스플랫화이트맛121g,0.0338420703384207,0.0013868979710111294,0,X
PB)바밤바버터케익바75g,0.012607830126078301,0.00163956636601106,0,O
오뚜기)컵누들참깨라면소컵,0.0092899800928998,0.002028938858248264,0,X
롯데)칠리불새버거,0.027869940278699403,0.0032417076877499966,0,X
삼립)아메리칸베이컨체다버거,0.034505640345056404,0.0033234501662702345,0,X
자임)콜라겐젤리청포도130g,0.021897810218978103,0.0026980674132235883,0,X
동원)양반흑미밥130g,0.0159256801592568,0.0009136236050167112,0,X
농심)클레오파트라솔트앤와사비50g,0.06038487060384871,0.0024997316837667275,0,X
쿡인페이퍼)즉석라면용기,0.0013271400132714001,0.0,0,X
삼립)커스타드보름달88g,0.025879230258792303,0.0009137104596884184,0,X
딸기키티)초코베리모찌롤,0.013934970139349702,0.0007622946338216213,0,X
서울)올데이프룻매실제로250ml,0.0046449900464499,0.00036856439314401066,0,X
풍림)뵈르뵈르초코딥무스푸딩90g,0.0165892501658925,0.0009485853355518596,0,X
PKJ)블루베리푸딩100g,0.012607830126078301,0.0008244113700100448,0,X
롯데)케이준치킨&햄샌드,0.0072992700729927005,0.0005543515525904006,0,X
롯데)제육치즈독,0.005972130059721301,0.0025249991283179027,0,X
세븐브로이)요하볼(요구르트하이볼)500ml캔,0.04445919044459191,0.008945028045147001,1,X
삼립)NEW상하이스파이시버거,0.029860650298606503,0.0018009650237521835,0,X
그린)오색찬란풍성한상도시락,0.0185799601857996,0.001196867839655234,0,X
K리그)슛!더비라면,0.034505640345056404,0.004792279114537291,1,X
그린)스팸계란마요삼각,0.0046449900464499,0.00013476846607755224,0,X
스위트)알포트미니메론초콜릿60g,0.0318513603185136,0.0028937280277473616,0,X
요즘)스트로베리콩포트그릭요거트130g,0.026542800265428004,0.0019786042344525504,0,X
G)아모스4D베리믹스구미56g,0.026542800265428004,0.0015685762930399121,0,X
G)아모스4D드레스업구미56g,0.017252820172528202,0.000610931876902265,0,X
서주)젤리의연금술42g,0.0033178500331785005,3.5104053102357766e-07,0,X
PKJ)에그푸딩100g,0.0318513603185136,0.0026586437845281413,0,X
KBO)롯데자이언츠씨앗호떡빵97g,0.021897810218978103,0.00176198206071319,0,O
PB)자이언츠육각꼬깔콘군옥수수맛134g,0.015262110152621102,0.0009938620084435715,0,O
삼립)미각우유연유카스테라롤128g,0.038487060384870604,0.0035355079213537782,0,X
드림)시크릿주토피아2,0.009953550099535502,0.0004490463390950124,0,X
오리온)포카칩트리플페퍼60g,0.039150630391506305,0.0022729118788798446,0,X
G)치로루초코인절미모찌35g,0.026542800265428004,0.0009851286467759365,0,X
삼립)제로닭닭가슴살볼마늘간장120g,0.027869940278699403,0.006016553907669728,0,X
MQ)프링글스오리지널70g,0.013934970139349702,5.926689097003887e-05,0,X
삼립)꿀호떡버거,0.013934970139349702,0.0009708270088662827,0,X
엔제이)스위트코코멜론맛120ml,0.0039814200398142,3.2529667028539877e-06,0,X
롯데)롯샌멜론105g,0.0776376907763769,0.006587395975727617,1,X
2산리오)담요기획(헬로키티),0.0019907100199071,2.266033033474217e-06,0,X
2산리오)손잡이텀블러기획(헬로키티),0.0013271400132714001,4.9396656952873936e-05,0,X
롯데)화이트쿠키8갑(티니핑25년),0.0079628400796284,2.845056713154791e-05,0,X
동화)배러푸룬120ml,0.0112806901128069,0.002029190566496965,0,X
콕콕콕)더커진스파게티삼각,0.027869940278699403,0.002344171401218778,0,X
G)차바코코넛스무디310ml,0.0165892501658925,0.0021368892440593373,0,X
제스트)도쿄브레드까망베르치즈빵,0.023224950232249502,0.0023264696382373105,0,X
3테디베어)빼빼로4입기획,0.017916390179163903,0.0005564279578566366,0,X
프로엠)테디베어인형(단품),0.0033178500331785005,9.973288806349288e-07,0,X
오리온)핵아이셔젤리깔라만시맛72g,0.0225613802256138,0.0005811855738169807,0,X
엔제이)바움쿠헨밀크50g,0.021897810218978103,0.0015287118523178618,0,X
고운벗)스노우생초코레트말차맛32g,0.042468480424684804,0.005266233938610403,1,X
하늘)브라우니약과60g,0.017252820172528202,0.0006110348890893386,0,X
삼립)피카츄바닐라롤85g,0.006635700066357001,0.0006309505632259272,0,X
글로브)밀크쌀과자메론맛56g(미니),0.0637027206370272,0.012047576860106548,1,X
대림)안심닭가슴살(블랙페퍼)100g,0.0185799601857996,0.0006341401478859515,0,X
하림)오늘단백카라멜라떼250ml,0.0079628400796284,0.0005042308734101464,0,X
삼립)메가불고기스파이시버거,0.0318513603185136,0.0015076671785631901,0,X
부창제과)우유니소금크림치즈베이글160g,0.019907100199071003,0.0014501356509979471,0,X
삼립)빚은제주쑥대박찹쌀떡95g,0.0185799601857996,0.0015917690225719582,0,X
해태)오예스요것이그릭습니다,0.013934970139349702,0.00010726828665820386,0,X
롯데)파스퇴르우유푸딩135g,0.0325149303251493,0.0049119010437629635,0,X
롯데)빠다코코낫로스티드갈릭버터100g,0.023224950232249502,0.000112615963574609,0,X
피치)슬라이스구미80g,0.026542800265428004,0.00023319672381706875,0,X
삼립)프로H.곡물단팥빵105g,0.019907100199071003,0.0008674505375977156,0,X
오리온)마켓오구운김톡80G,0.035832780358327807,0.0030662111164401636,0,X
사조)육식맨커리부어스트80g,0.0046449900464499,3.585363349562204e-05,0,X
그린)스팸김치볶음김밥,0.017916390179163903,0.0008844148277867725,0,X
엔제이)후루츄(망고맛)90g,0.0245520902455209,0.0029342475114608356,0,X
컵스)팝콘치킨,0.0053085600530856005,0.0007794646412357048,0,X
사세)매콤통살꼬치,0.0046449900464499,6.471814236653047e-05,0,X
롯데)더커진묵은지참치마요,0.0338420703384207,0.0020694588610330415,0,X
롯데)2분삼겹김치찌개,0.017252820172528202,0.00024132080825641067,0,X
CJ)비비고볶은김치80g,0.025215660252156602,0.005064989995275986,0,X
농심)누룽지팝4입,0.0637027206370272,0.008021233421812053,1,X
농심)누룽지팝(낱개),0.0046449900464499,0.00013677140654470553,0,X
PB)미니뻥튀기45g,0.0039814200398142,0.00013891480498417192,0,O
굿지앤)오마카세직화불껍데기160g,0.0039814200398142,0.00036416117823840776,0,X
삼립)제로닭닭가슴살볼양념치킨120g,0.028533510285335104,0.0034857372369174297,0,X
삼립)피자호빵100g(1입),0.027869940278699403,0.00193424254653365,0,X
딸기키티)베리베리마카롱75g,0.017916390179163903,0.0010509289608559306,0,X
스위트)부르봉랑드샤메론16입,0.0033178500331785005,1.8614328792581e-05,0,X
삼립)복숭아주머니90g,0.0013271400132714001,0.0,0,X
드림)훈와리메이진벚꽃모찌26g,0.043132050431320505,0.0015940805586189713,0,X
서주)헬로키티사과젤리43g,0.025879230258792303,0.00048169688443138316,0,X
덴마크)생크림요거트150g,0.011944260119442602,0.0012269863472951451,0,X
오뚜기)WOW새우진짬뽕컵,0.0378234903782349,0.00551153634222086,1,X
맛제일)오리불고기&왕교자도시락,0.0205706702057067,0.0009045999388922168,0,X
CJ)쁘띠첼과일젤리포도90g,0.009953550099535502,0.0005008147662399789,0,X
MDS)까르보김치볶음밥200g,0.029197080291970802,0.0061839481152955195,0,X
KBO)기아타이거즈호랑이초코롤85g,0.013271400132714002,6.612426519492276e-05,0,O
KBO)두산베어스곰발바닥꿀빵95g,0.014598540145985401,0.0003531532798870309,0,O
삼립)프로H.호두휘낭시에43g,0.0026542800265428003,6.27186957095695e-06,0,X
삼립)시그니처파운드170g,0.015262110152621102,0.003207598466113064,0,X
이정후)멘치카츠&미트홈런볼,0.027206370272063702,0.0019238324374255414,0,X
크라운)카라멜콘메이플(대)154g,0.010617120106171201,8.438129032716731e-05,0,X
산토리)짐빔하이볼플레인350ml캔,0.0165892501658925,0.0052408483239267546,0,X
오뚜기)카레크리스피롤약간매운맛55g,0.0617120106171201,0.006719098224099074,1,X
미성)스톤초콜릿30g	,0.014598540145985401,0.0016455982943559466,0,X
롯데)리얼소프트에그샌드,0.0046449900464499,0.0003672627621056723,0,X
롯데)식사이론 넛츠포테이토샌드,0.012607830126078301,0.0007035172044390818,0,X
미루)초코포키20g,0.0159256801592568,0.0026873011795356225,0,X
에이스)시트러스레몬젤리64g,0.0245520902455209,0.00043281583734342395,0,X
PB)K리그슛!허니카라멜팝콘75g,0.027869940278699403,0.0016358586873678846,0,O
남양)아침에우유900ml,0.0039814200398142,0.0001128345862196084,0,X
서울)후레쉬우유900ml,0.0079628400796284,0.0008220952320883575,0,X
에이스)마하차녹망고젤리64g,0.028533510285335104,0.0004234713109675309,0,X
그린)불닭콘참치유부초밥,0.015262110152621102,0.0006359208878345514,0,X
하늘)틴비스133g,0.0185799601857996,0.00010387480857349503,0,X
하늘)틴비스피넛133g,0.015262110152621102,5.456810824315195e-05,0,X
언노운)레밍턴700ml,0.0026542800265428003,0.0001561421533990468,0,X
여리수)쇼핑백세트(소),0.0026542800265428003,0.0036936967899250154,0,X
여리수)하리보기프트5입,0.0013271400132714001,0.0,0,X
삼양)까르보불닭납작당면,0.017916390179163903,0.001675809460236511,0,X
PB)스팸김치덮밥332.2g,0.011944260119442602,0.00021470670342355725,0,O
그린)고소치킨마요덮밥,0.025215660252156602,0.0017608802026667597,0,X
롯데)조이베지5발사믹허브맛50g,0.042468480424684804,0.002322369053941026,0,X
그린)디지게매운치킨유부말이(양념맛),0.0159256801592568,0.00019890428147054348,0,X
삼립)와우골든텐더치킨샐러드123g,0.015262110152621102,0.0009972258722729735,0,X
롯데)포켓델리베지스틱,0.0159256801592568,0.0017956172546261125,0,X
엔제이)바움쿠헨메이플50g,0.023888520238885203,0.0023376492382761226,0,X
세븐카페)단팥가득만쥬23g,0.0072992700729927005,8.25197198217639e-05,0,X
롯데)뚠뚠치킨&에그샌드,0.015262110152621102,0.0007166910041501158,0,X
롯데)뚠뚠참치&에그샌드,0.011944260119442602,0.0005694626713146794,0,X
그린)소불고기삼각김밥,0.017252820172528202,0.0009403338700300101,0,X
한울)매운실비볶음김치80g,0.0092899800928998,8.624035882225275e-05,0,X
롯데)도리토스플레이밍핫70g,0.027206370272063702,0.000494860659612119,0,X
롯데)초코필드빼빼로53g(테디베어),0.0371599203715992,0.01931782113073011,1,X
선우)코아타초코웨이퍼52g,0.0079628400796284,0.00025602847453827434,0,X
시원)뻥이요100g,0.011944260119442602,0.000966911564662972,0,X
초코텍)제주벌꿀약과128g,0.0026542800265428003,0.0,0,X
초코텍)우도땅콩초코파이192g,0.0026542800265428003,0.0,0,X
삼립)주종발효완듀앙금소보루95g,0.031187790311877902,0.004351888310225054,0,X
오리온)멜론후레쉬베리8입,0.010617120106171201,0.00016402695805530854,0,X
KBO)KT위즈빅또리초코바닐라샌드60g,0.012607830126078301,2.4425903106358645e-05,0,O
MDS)젤리블리사과60g,0.0371599203715992,0.004098561546273273,1,X
훼밀리)마칩오리지널29g,0.0404777704047777,0.001134206568652973,0,X
삼립)25년듬뿍피자호빵(4입),0.0046449900464499,9.215753762595473e-05,0,X
KBO)돌직구딸기잼비스킷130g,0.013934970139349702,0.00020549513285082576,0,O
롯데)바른목장초코우유크림빵100g,0.011944260119442602,0.00016216428260671636,0,X
롯데)짱셔요깔라만시45g,0.030524220305242204,0.001131305884899791,0,X
스위트)부르봉알포트미니코이베리60g,0.0245520902455209,0.001845798931967781,0,X
딸기키티)딸기크림치즈패스츄리100g,0.027869940278699403,0.00239571038977027,0,X
삼립)프로H.통밀땅콩샌드(5입)100g,0.0225613802256138,0.0013064134708099518,0,X
CJ)비비고칩버터오징어40g,0.0185799601857996,0.0015961186469785167,0,X
롯데)미노리키친규동,0.027869940278699403,0.0032439295335912723,0,X
롯데)갈릭버터감자&소시지,0.0205706702057067,0.0007727921247550936,0,X
일동)하이뮨액티브바나나250ml,0.008626410086264101,0.0004645559112356103,0,X
시원)터프큐브젤리80g,0.014598540145985401,6.429978054088814e-05,0,X
롯데)아몬드초코볼말차46g(청수당),0.027869940278699403,0.000999276762286985,0,X
서울)커피타운헤이즐넛250ml,0.0092899800928998,0.0027309696090943463,0,X
PB)바닐라라떼320ml,0.0092899800928998,0.00012849624122709114,0,O
오뚜기)오즈키친직화유니짜장,0.0019907100199071,6.0815277666898534e-05,0,X
PB)커피블랙벤티600ml,0.005972130059721301,8.793162003784776e-05,0,O
PB)이정후애플패스츄리90g,0.035832780358327807,0.005188282528844328,1,O
동서)스타벅스시그니처밀크티325ml,0.0053085600530856005,0.0008698858635351278,0,X
PB)말차라떼250ml,0.0112806901128069,0.0007876677906848932,0,O
대림)불닭숯불구이맛후랑크70g,0.010617120106171201,0.00048712285497789874,0,X
롯데)필리치즈스테이크버거,0.017916390179163903,0.0020723397410888143,0,X
PB)카덴냉우동267g,0.005972130059721301,0.00025867839576226116,0,O
그린)명란마요삼각김밥,0.009953550099535502,0.0006694683250749792,0,X
삼립)프로H.우유샌드케익85g,0.017916390179163903,0.0009800289938067784,0,X
훈스)콘버터&소시지핫도그145g,0.006635700066357001,0.00015839828426591774,0,X
삼경)필러즈미스터리큐브46g,0.015262110152621102,0.0005380998955011417,0,X
롯데)리얼소프트햄&에그샌드,0.0026542800265428003,3.09215666112662e-05,0,X
롯데)삼겹살김치볶음밥삼각,0.011944260119442602,0.002056853809528086,0,X
연세)블루베리요거트300ml,0.0072992700729927005,0.00029044939655123453,0,X
해태)생생감자칩강원옥수수맛80g,0.035832780358327807,0.00240037519953297,0,X
PB)카페라떼320ml,0.0079628400796284,0.00014146820395657722,0,O
농심)린도볼밀크5P,0.0033178500331785005,7.53483342412308e-05,0,X
딸기키티)초코에빠진딸기60g,0.035832780358327807,0.006063128688261623,1,X
쿡인페이퍼)즉석너구리,0.019907100199071003,0.0005117945058141383,0,X
쿡인페이퍼)즉석맵탱마늘조개라면,0.0092899800928998,6.778731296717745e-08,0,X
그린)숲속의말차초코,0.015262110152621102,0.0007525796920311694,0,X
엠즈)39저당딸기크림롤105g,0.0072992700729927005,0.0013839202538170339,0,X
삼립)방앗간기정떡(우유)95g,0.0013271400132714001,1.5347294449851546e-06,0,X
오뚜기)순후추찐만두180g,0.005972130059721301,0.00011119225602087857,0,X
CJ)쁘띠첼과일젤리복숭아90g,0.012607830126078301,0.0005368564703154521,0,X
롯데)사천식마파두부덮밥,0.0079628400796284,0.00014910626708148492,0,X
CJ)비비고군만두315g,0.0033178500331785005,2.717822146426215e-05,0,X
CJ)비비고김치왕교자315g,0.0026542800265428003,0.00020237419676850862,0,X
투데이)탑프룻츠푸딩망고맛115g,0.0072992700729927005,8.917732123082748e-05,0,X
PB)톡톡콘샐러드110g,0.017252820172528202,0.0024207279316247293,0,O
삼립)옥수수카스테라95g,0.021234240212342402,0.00045984667330594537,0,X
★몽뜨)프리로망스미니하트,0.0013271400132714001,0.0012328478609340563,0,X
