product_name,search_keyword,title,content,link
APP)캡틴모건오리지널스파이스럼,캡틴모건오리지널스파이스럼,이것이 카리브의 럼? 가성비럼 &quot;캡틴모건 스파이스드 럼&quot; Captain Morgan Original Spiced Gold 그리고 칵테일,"오늘 리뷰할 주류는 스파이스 럼
""캡틴모건 스파이스럼"" (Captain Morgan Original Spiced Gold)
입니다. 스파이스럼이라고 해서 매운맛인가? 할 수 있지만, 전혀 매운맛이 아닙니다.
향신료(spice)에서 왔으며 매운맛이란 뜻의 (spicy)에서 온 것이 아닙니다.
​
간단하게 캡틴모건에 대해서 간단히 알고 나서 맛과 관련 칵테일 하나 알려드리고 마무리하겠습니다.. ㅎ
​
캡틴모건은 영국의 알코올음료 대기업인 디아지오(Diageo)에서 생산하는 럼주 브랜드이며, 이름은 17세기 카리브해의 웨일스 사략선인 헨리 모건(Henry Morgan)경의 이름을 따서 지었습니다. 1944년 도입되었고 자메이카가 원산지입니다.
""캡틴모건 스파이스럼"" Captain Morgan Original Spiced Gold
도수 35% 색상은 옅은 황금빛 750ml에 평균 2만 원 초중반의 가격
을 형성하고 있지만
만원 이하에도 구매 가능
합니다.
맛 평가는 다소 주관적임으로 양해 부탁드립니다.
​
향(Nose)
: 바닐라가 지배적이고 흑설탕과 약간의 밀크초콜릿과 오크가 느껴집니다. 어디까지나 인공적이고 미성숙한 럼주란 생각이 들었습니다.
​
맛(Palate)
: 맛 또한 바닐라가 지배적인 맛으로 뒤로 흑설탕의 씁쓸한 단맛과 약간의 오크, 후반으로 갈수록 씁쓸해지는데, 그리 기분 좋은 맛은 아닙니다.
약간의 기름진 느낌도 있지만, 이 또한 인공적인 느낌이 있습니다.
​
피니시(Finish)
: 없다시피 짧거나, 짧습니다. 바닐라와 오크, 씁쓸한 스파이스의 맛입니다.
​
사실상
니트로 즐기기엔 저는 추천하는 편이 아닙니다
. 보급형 스파이스럼인지라 애당초 기대하는 것이 과분하지만, 그 점을 감안하지 않더라도 맛으로만 따져도 호불호가 상당히 갈리기 쉽습니다. 그 향과 맛에서 주는 바닐라를 포함한 향신료의 향이 보다 세서 이런 향을 좋아하신다면 문제없겠지만, 그게 아니라면 역시 쉽게 마실 수 있는 주류는 아닙니다. 역하게 다가오는 사람도 있으니 말이죠.. ㅎ
​
호기심으로 샀는데, 내게 맞지 않는다. 역시 그럼 이 럼을 비울 수 있는 방법은 없는 걸까? 있습니다. 그건 칵테일로 믹스해 마시는 방법인데, 보통
스파이스럼은 ""럼 콕""이라고 해서 콜라와 라임 장식(가니시)을 넣어 마시거나 진저에일, 파인애플 주스라던가 오렌지주스, 사과주스 등 여러 음료를 믹스해 마십니다. 그러면 한결 비우기 쉽습니다.
​
럼콕을 만드는 방법을 알려드리고 마무리하겠습니다.. ㅎ
럼 콕 혹은 캡틴&콜라
럼을 이용한 고전적인 조화의 칵테일로 누구나 쉽게 만들 수 있습니다.
재료 : 콜라, 얼음, 럼, 라임 혹은 레몬(선택)
​
공식 사이트에서 추천하는 레시피는
톨 글라스에 얼음을 가득 채우고 캡틴모건 50ml에 콜라 125ml 넣고 살짝 섞은 다음 라임 웨지로 장식
이라고 되어있지만, 바쁘신 분들을 위해
제가 만드는 방법
을 알려드리겠습니다.
​
1. 큰 잔에 얼음 가득 채운다.
2. 럼을 1.5oz(45ml) 넣는다.
(소주잔이 보통 50ml로 소주잔 한 컵 정도 대충 넣어주시면 맞습니다.)
3. 콜라로 채워줍니다.
4. 살짝만 저어줍니다.
5. 레몬이나 라임을 웨지로 넣거나, 슬라이스로 넣어줍니다. (선택)
(넣는 편이 그래도 맛에 시트러스를 추가해 줘 있고 없고의 차이가 약간 있습니다)
​
이렇게 해서 만들어 마시면 생각보다 마시기 편해집니다.
콜라랑은 그래도 상성이 맞아서 부담이 줄어들고 조화가 나쁘지 않습니다
. 취향이랑 안 맞으신다면 처음엔 그래도 좀 별로다 싶겠지만, 마시다 보면 그래도 조금 적응됩니다.. ㅎ
​
:: 커클랜드 스파이스 럼과의 비교? ::
과거에 리뷰한 적이 있는 스파이스 럼으로 관심 있으신 분들은봐주시면 감사하겠습니다.. ㅎ
가성비 스파이스럼 ""커클랜드 스파이스 럼"" Kirkland Signature Original Spiced Rum 그리고 럼콕
반갑습니다. 여유가 있을때 글을 열심히 올려둬야지하고 작성하는 필자입니다. 오늘하루도 잘 보내셨는지요...
blog.naver.com
사실상
비교 시음을 하자면 개인적으로는 캡틴모건이 좀 더 괜찮았습니다
.. ㅎ
커클랜드는 일단 가격대도 비슷한데, 더 단맛이 강하고 더 기름진 느낌인데 캡틴모건보다 향이 더 강해서 저는 지금도 비우질 못하고 있는 술입니다.. 게다가 양도 1.75L로 캡틴 모건보다 두 배 더 많아서 혼자서 마시기에 쉽지 않습니다.. ㅎ
취향에 맞고 더욱 강하고 단맛에 양까지 많은 걸 좋아하신다면 커클랜드
가 좋으실 수 있겠습니다.
​
결론은?
호불호 강한 선장님
저는 웬만해서 호불호에 강한 편이고, 어떤 주류던 마실 수 있지만, 캡틴 모건은 그다지 손이 잘 안 갈 거 같은 느낌을 늘 받습니다. 그만큼
취향이 많이 갈리는 럼주
라는 생각이 늘 듭니다. 실제로 좋아하시는 분들은 무난 무난 달달하니 자주 섞어 마시는 분도 계셨고, 최악의 쓰레기 술이다 하면서 혐오하시는 분들도 계셔서 무엇이 정답이라고 할 순 없겠지만, 저는 뭐든 장점을 항상 찾으려 하는 편이고 공정성 있게 생각해 본다면
가성비 면에선 괜찮을 수 있다는 생각을 합니다. 무난하게 단순하게 섞어먹긴 편하고 향미가 강해서 균일한 맛을 내어주기 때문에. 어느 정도 괜찮다 하시는 분들에게 있어서 간단하게 칵테일 한잔해먹을까 할 때 느낌을 내줄 수 있고, 맛 또한 괜찮을 수 있다.라는 생각을 합니다.. ㅎ
​
니트로는  3/10
칵테일로는 4/10
​
​
​",https://blog.naver.com/b0i1r2d6/222693503602
APP)캡틴모건오리지널스파이스럼,캡틴모건오리지널스파이스럼,"[오늘의 술] 싸고 간단하고 맛있다! 캡틴모건 오지리널 스파이스드 럼 구매, 먹는 법, 칵테일 (캡틴콕, 카이피리....","안녕하세요.
​
오늘의 술은 싸고 간단하게 즐기기 좋은 스파이스드럼
캡틴모건
럼을 소개합니다.
​
부담 없이 콜라와 섞어마시는
캡틴콕 칵테일로도
​
간단하지만 특별한 맛을 줄 수 있어
스파이스드럼 중에서 인기가 많은 편입니다.
​
캡틴모건
병을 살펴보면 750ml에
도수는 35도(%)로
​
일반 증류주에 비해 조금 낮은 도수를
보여주고 있습니다.
1. 캡틴모건 럼 맛, 리뷰
​
디아지오 소속의 스파이스드럼으로
3번의 증류과정과 버번위스키처럼 속을 태운
화이트 오크통에서 숙성이 되며
​
정말 진한 바닐라 향이 특징입니다.
​
글랜케런 잔에 따른
색감을 보면 연한 갈색빛 또는
금빛의 색감을 띄고 있습니다.
​
약간의 숙성을 거친 바카디 골드럼의
색상과 비슷하네요.
​
니트로 한잔 맛을 보면 강렬한 바닐라 향과 함께
끝 맛에서 알코올 향이 살짝 올라옵니다.
​
버번위스키에서 나타나는 은은한 바닐라 향이
캡틴모건에서는 강렬하게 느껴지며
​
니트로 마시기엔 조금 부담스럽다는 게 느껴졌습니다.
​
역시 드실 땐 칵테일로 섞어 마시는 걸 추천드립니다.
​
2. 캡틴모건 스파이스드 오리지널 럼 구매 방법, 가격
​
저렴한 가격에 인기가 많은 캡틴모건 럼은
다양한 곳에서 구매가 가능합니다.
​
저렴한 가격에 맛까지 보장되는 럼이라
인기가 많은 건 당연한 거 같습니다.
​
이마트, 홈플러스, 롯데마트 등 대형마트는 물론이고
이마트 트레이더스, 코스트코 등 창고형 매장
가자주류 및 작은 리큐어샵에서도 구매가 가능합니다.
​
가격
은
1만 원 후반~ 2만 원 중반
에 구매가 가능하며
​
이번 홈플대란 위스키 특가 이벤트로
홈플러스에서 저렴한 가격에 구매가 가능해
한 병 구매하였습니다.
홈플대란 위스키 행사 캡틴모건 가격
홈플러스에서 홈플대란 행사로
12월 13일까지
​
위스키 가격 최대 50% 할인 이벤트
진행 중이라 한번 방문하였습니다.
​
많은 위스키들이 확실히 저렴하다
느낌을 받는 것들이 많긴 했습니다.
​
그중 캡틴모건이 할인가
18,800원
으로
​
저렴한 가격에 구매가 가능하여
얼른 한 병 집어 왔습니다.
홈플러스 행사가격이 참 저렴하지만
행사가 끝나고 구매를 하시거나, 집 앞에서
편하게 받고자 한다면
​
우리동네Gs어플 와인25+를 이용하여
멀리 가지 않고 캡틴모건을 구매가 가능합니다.
​
가격은
23,000원
으로
홈플대란 할인을 빼고 생각한다면
​
준수한 가격으로 구매가 가능합니다.
​
3. 캡틴모건 럼 마시는방법, 칵테일 활용 레시피
(캡틴콕, 카이피리냐, 크런베리뮬)
​
캡틴모건 럼은 니트로 마시기보다는
칵테일로 활용하기 정말 좋은 술입니다.
​
간단하게 자주 마시는 캡틴콕 레시피부터
캡틴모건으로 만드는 카이피리냐, 크런베리뮬
총 3종의 레시피를 소개합니다.
캡틴콕 / 도수 10도(%)
재료 : 캡틴모건 1oz(30ml) , 콜라 2.5oz (75ml),
라임 웨지 1조각
기법 : 빌드
캡틴콕 레시피 재료
​
▶캡틴콕 칵테일 레시피
​
1. 하이볼 잔에 얼음을 넣고 캡틴모건 1oz(30ml)를
넣습니다.
​
2. 잔 위에 콜라 2.5oz (75ml)를 넣습니다.
​
3. 가볍게 섞고 라임 웨지로 장식합니다.
​
https://www.captainmorgan.com
캡틴모건 공식 사이트에 있는 레시피입니다.
​
럼과 콜라의 비율을 1 : 2.5로 맞춰 만들면
대용량으로도 똑같은 맛을 즐길 수 있습니다.
​
캡틴콕
하이볼 잔에 얼음을 넣고 잔을 미리 조금 차갑게 해둡니다.
​
잔에 녹은 물을 따르고 캡틴모건 1oz(30ml)와
콜라 2.5oz (75ml)를 넣습니다.
​
가볍게 섞고 라임 웨지 한 조각을 넣습니다.
(라임 웨지는 선택사항이라 넣지 않아도 상관없습니다.)
간단하게 만드는 캡틴콕 레시피입니다.
​
럼콕과는 전혀 다른 매력이 있으며
​
맛
을 보면
캡틴모건 자체의 달달한 바닐라 향이
먼저 느껴지며 뒷맛에서 콜라의 단맛과 함께
밸런스 좋게 잘 어울리는 칵테일 한 잔입니다.
​
버번위스키를 만드는 방식으로 럼을 숙성하여
럼콕보다는 버번콕과 비슷한 느낌이 듭니다.
​
들어가는 재료도 캡틴모건과 콜라뿐이라
간단하게 탄산 있는 칵테일 한잔 먹고 싶을 때
​
자주 만들어 먹는 레시피입니다.
콜라의 비율은 1 : 2.5가 너무 진하다면
1 : 3 정도 추천드립니다.
​
별다른 재료 없이 진한 바닐라 향과 함께
청량한 탄산감을 느낄 수 있어 술을 잘 못 즐기는
분들도 쉽게 접근이 가능합니다.
​
캡틴 카이피리냐 / 도수 26도(%)
전 포스팅으로 소개해 드린 카이피리냐의
캡틴모건 버전입니다.
​
[오늘의 술] 럼과 다른 매력 브라질 국민술 카샤사 51로 만든 카이피리냐(caipirinha) 칵테일 레시피
안녕하세요. 오늘의 술은 브라질의 국민술 한국의 소주와 같은 카샤사 그런 카샤사로 만든 브라질의 소울칵...
blog.naver.com
​
캡틴모건의 활용도가 좋으니 만들어 마셔보고
마음에 든다면 카샤사도 한 병 구매하는 것도
좋은 방법일 거 같습니다.
​
​
재료 : 캡틴모건럼 1.5oz (45ml), 라임 반개, 설탕 1tsp
기법 : 빌드
​
▶ 캡틴 카이피리냐 레시피
​
1. 온더락 잔에 라임 반개를 잘라 넣고 설탕을 1tsp
넣습니다.
​
2. 머들러로 라임과 설탕이 잘 섞이도록 으깨줍니다.
​
3. 캡틴모건럼 1.5oz (45ml)를 넣고 가볍게 섞습니다.
​
4. 크러쉬드아이스를 넣고 섞어 차갑게 냉각시킨 뒤
수북하게 얼음을 쌓습니다.
​
5. 라임 웨지 한 조각으로 장식합니다.
캡틴카이피리냐 칵테일
​
자세한 레시피는 위의 카이피리냐 만드는 포스팅에
자세히 나와있어 간단하게 레시피만 언급하였습니다.
​
캡틴모건 자체의 단맛이 있어 설탕을 1tsp만 넣어도
달달함을 느낄 수 있어 괜찮았습니다.
​
맛은 카이피리냐에서 캡틴모건 특유의 바닐라향과
달콤함이 적절이 녹아든 맛입니다.
​
캡틴모건으로 괜찮은 매력이긴 하지만
​
역시 브라질 칵테일의 맛은
캬사사로 만들어야 할거 같습니다.
​
만들어보고 취향에 맞으면 카샤사까지
구매하시길 추천드립니다.
​
크런베리뮬 / 도수 7도(%)
재료 : 캡틴모건 1.5oz (45ml), 라임 반개0.5oz (15ml),
크런베리주스 2oz (60ml), 진저에일 3.5oz(105ml)
기법 : 빌드
크런베리뮬 칵테일 재료
▶ 크런베리뮬 레시피
​
1. 하이볼잔에 얼음을 가득 채웁니다.
​
2. 잔 위에 캡틴모건 1.5oz (45ml)와 라임 반개 즙 0.5oz (45ml)를
넣습니다.
​
3. 크런베리주스 2oz (60ml)를 넣습니다.
​
4. 진저에일 3.5oz (105ml)를 넣고 가볍게 섞습니다.
​
하이볼잔에 얼음을 넣어 잔을 차갑게 만듭니다.
​
잔에 녹은 물을 따라버리고
캡틴 모건 스파이스드럼 1.5oz (45ml)와
라임즙 0.5oz (15ml)를 넣습니다.
​
그 위에 크런베리주스 2oz (60ml)를 넣고
진저에일 3.5oz (105ml)를 탄산이 날아가지 않도록
조심스럽게 따라준 뒤 가볍게 섞어 완성합니다.
​
크런베리뮬 공식 레시피 상
크런베리 한 줌과 로즈마리로 장식해야 하지만
둘 다 구하기 쉽지 않아 생략했습니다.
​
장식을 원한다면 라임슬라이스 한 개 정도
올리면
괜찮을 거 같습니다.
크런베리뮬 칵테일
​
크런베리 주스가 들어가 오묘한 색감의
크런베리뮬 칵테일이 완성되었습니다.
​
크런베리주스가 들어가면 칵테일의
색감이 살아 자주 사용하는 편입니다.
​
맛
을 보면
​
첫맛에 크런베리주스의
상큼함이 느껴지면서
​
뒤에 캡틴모건의 바닐라 향과 진저에일의
달달함과 라임의 상큼함 뒤에
탄산이 뒤이어 따라와
​
정말 맛있는 한 잔입니다.
​
이번 소개하면서 크런베리뮬은 처음 만들어봤는데
자주 만들어 먹어야겠다고 생각될 정도로
맛있습니다.
​
도수도 약 7도(%) 정도로 술을 잘 못하는 사람도
부담 없이 마시기 좋은 칵테일이라
추천드립니다.
캡틴모건 럼으로 칵테일을 만들어 마실 땐 항상
가볍게 콜라로 만든 캡틴콕 칵테일만 마셨는데
​
다양한 레시피가 있어
골라 마실 수 있어 너무 좋네요.
​
캡틴콕도 훌륭하지만 친구 또는 연인이 놀러 왔을 때
집에서 카이피리냐, 크런베리 뮬 칵테일 한잔
대접하는 건 어떨까요?
​
​
​
​
#캡틴모건
#캡틴모건럼
#칵테일레시피
#캡틴콕
#캡틴카이피리냐
#크런베리뮬
#캡틴모건구매
#캡틴모건가격",https://blog.naver.com/cocktail-sc/223282828860
APP)타케츠루퓨어몰트,타케츠루퓨어몰트,절도 있는 밸런스의 재패니즈 블렌디드 몰트 위스키 닛카 타케츠루 퓨어 몰트 가격 맛 후기,"​
#닛카위스키
#타케츠루위스키
개인적으로 히비키 하모니보다
훨씬 높게 치는 위스키입니다.
​
블렌디드와 블렌디드 몰트 차이
피트 유무 차이도 있지만
전반적인 맛의 표현 면에서
타케츠루 퓨어 몰트가
더 절도 있게 맛있다고 생각해요.
​
​
#타케츠루퓨어몰트
닛카 타케츠루 퓨어 몰트는
닛카 요이치 증류소 몰트 위스키와
미야기쿄 증류소 몰트 위스키를
섞어서 만든 블렌디드 몰트로
몰티한 맛을 강조한 제품입니다.
​
요이치 몰트가 들어간 만큼
피트가 은은하게 느껴지는 게
매력적인 위스키에요.
​
​
#닛카타케츠루퓨어몰트
다른 것보다도 절도 있는 맛이
특징적인 위스키인데요.
​
단맛이 있되 절제된 형태로
몰트, 피트, 플로럴, 시트러스를
다 느끼게 해주는 식이며
​
입에 남는 뒷맛이 아름다울 만큼
깔끔한 느낌을 주는 술입니다.
​
​
#닛카타케츠루
타케츠루 퓨어 몰트는
사과꽃 같은 달콤 산뜻한 향과
곡물의 달콤 고소한 향 중심으로
바닐라, 은은한 피트, 스모키를
균형 좋게 보여줍니다.
​
셰리 숙성이 포함되었다고 하는데
무겁거나 진득한 계열의 향은
거의 느껴지지 않아요.
​
피트와 몰트의 조화에
과육 말고 과일 겉면에서 나는
산뜻한 프루티가 깔끔합니다.
​
​
#타케츠루퓨어몰트맛
맛에서도 프루티한 단맛보다는
바닐라, 몰티한 단맛 위주로 나고
중간에 감귤 시트러스가
상큼하게 무게를 덜어줍니다.
​
찰보리빵을 입 안에서 씹는 듯이
고소한 단맛이 나는 식이에요.
​
뒤로 갈수록 스모키가 올라오고
피니쉬는 깨끗한 인상의 바닐라로
기분 좋게 마무리 됩니다.
​
잘 정돈된, 절도 있는, 균형 잡힌
블렌디드 몰트란 무엇인지
설명해주는 듯해요.
​
​
셰리 캐스크에서 비롯된
말린 과일 단맛을 자주 접해서
달달한 위스키에 질린 분들께
리프레쉬를 제공할 수 있는
훌륭한 위스키라고 생각합니다.
​
강력 추천 드립니다.
​
​
#타케츠루퓨어몰트가격
정식 수입 전에는 일본에서
7,000엔 ~ 정도 주고 사왔는데
국내 가격이 10 ~ 12만원 사이로
꽤 적당하다고 느껴집니다.
​
마트에서도 취급하기 때문에
접근성도 높고요.
​
솔직히 국내 가격 주고 사도
절대 돈 아까운 맛은 아닙니다.
​
한 병은 꼭 추천 드립니다.
​
​
위스키 구매는 언제나 데일리샷
​
지금 친구 초대로 가입하면
⭐️3000원 할인⭐️
​
친구 초대 코드
R9AKK
​
open.dailyshot.co
​",https://blog.naver.com/martialspirits/224049583192
APP)타케츠루퓨어몰트,타케츠루퓨어몰트,닛카 타케츠루 퓨어몰트 위스키 코스트코 대란!,"닛카 타케츠루 퓨어몰트 위스키 코스트코 대란! 시음 후기
이틀전 유튜브와 인스타에 평택 코스트코 닛카 타케츠루 퓨어몰트 대란 정보를 올려드렸습니다.
코스트코 근처에 산다는 건 이런 매력적인 대란이나 할인 혜택을 많이 볼 수 있다는 장점이 있는 거 같습니다.
저는 올해 3월 이마트에서 13만원 정도에 구매했던 닛카 타케츠루, 무려 79,900원이라는 가격 행사로 저도 한병 구매했습니다.
이마트 일본 니카(닛카) 위스키 타케츠루 퓨어몰트 득템
이마트 일본 니카(닛카) 위스키 타케츠루 퓨어몰트 득템 이번에 니카위스키가 공식적으로 한국에 출시된다...
blog.naver.com
사실 이마트에서 구매한 닛카 타케츠루도 술장안쪽에 넣어놓고 까먹고 따지 못하고 있었는데 이번에 대란때에 사왔으니 바로 뚜따해보도록 하겠습니다.
타케츠루 퓨어몰트는 닛카 미야기쿄와 니카 요이치의 블렌디드 위스키 입니다.
닛카 미야기쿄와 니카 요이치는 오히려 지인들과 함께 마셔보았는데 타케츠루 퓨어몰트는 마셔보질 못했습니다.
닛카 타케츠루 퓨어몰트의 디자인을 보자면 일본 재페니즈 위스키의 디자인 컨셉을 그대로 따라간 디자인이라는 것을 볼 수 있습니다.
​
다만 타케츠루를 기리기 위해 만든 위스키인만큼, 뒷면에 사진이 있습니다.
타케츠루 퓨어몰트 평균 가격은 데일리샷에서 10만원 초반대에 구매할 수 있는데 알코올 도수는 43도 700미리라서 베이직한 바디감이 있습니다.
저는 닛카 위스키를 마실 때 느끼는 것들이지만 정말 깔끔하고 입에 걸리적거리는거 없이 부드럽게 잘 넘어간다는 느낌이 굉장히 좋은 위스키라는 느낌을 받았습니다.
​
타케츠루 퓨어몰트 또한 일본에서조차 대란이 있었던 위스키인만큼 맛은 보장되어 있다 생각합니다.
다른 유튜버 분이나 다른 분들의 의견을 가져오자면 타케츠루는 닛카 미야기쿄와 니카 요이치의 장점만을 뽑아온 위스키다라고 얘기하시는 분들이 있더라고요.
마셔봤을 때 저도 공감했던 바입니다.
​
마셔보았을때 배와 사과향과 함께 부드럽고 달달한 과일 풍미가 도드라지는데 살짝 스모크한 피트도 분명있으나 강하진 않습니다. 거기에 피니쉬가 과일 달달로 길게 남아서 굉장히 좋네요.
최근 마신 블렌디드 위스키중에서는 가장 맛있습니다.
​
앞으로 에어레이션 되고 나서가 더 기대되는 위스키라고 생각합니다.
​
이 가격이면 정말 훌륭하다고 생각하고 닛카 타케츠루 퓨어몰트 내일가서 한병 더 사야하겠네요. 맛있습니다.
무조건 구매하시길 바랍니다.",https://blog.naver.com/sdm1106/224038999383
APP)타케츠루퓨어몰트,타케츠루퓨어몰트,일본 위스키 추천 니카 위스키 타케츠루 그란데,"푸드 여행 인플루언서 밍구 입니다
위스키 애호가 여러분!
​
드디어 니카 위스키 타케츠루 그란데
나리타 공항에서 만나고 왔습니다
​
​
​
​
2025년 8월부터 면세점에서 출시된
이 특별한 위스키 과연 어떤 매력을
지니고 있을까요?
​
​
​
​
나리타 공항 면세점은 술과 담배, 향수, 화장품
등을 취급하는 종합 면세점으로
다양한 주류를 갖추고 있습니다
​
나리타 공항 제1터미널에서
타케츠루 그란데를 만났을 때의
감동은 정말 말로 표현하기 어려웠어요
​
​
​
​
드디어 집에 도착해서 만나본
일본 타케츠루 그란데 패키지의
첫인상부터 설명드릴게요
​
고급스러운 실버톤 박스에
竹鶴 한자가 크게 새겨져 있어요
“TRAVEL EXCLUSIVE” 표기가
이 제품의 특별함을 강조하고 있습니다
​
45% alc/vol 표기로 기존의 다케츠루 대비
알코올 도수가 살짝 높아요!
​
​
니카 타케츠루 퓨어 몰트 그란데가
특별한 이유는  기존 요이치 그란데
미야기쿄 그란데에 이어 그란데 시리즈를
완성하는 시리즈 마지막 피스라
할 수 있기 때문입니다
​
​
​
​
뒷면 라벨을 자세히 보면
영어와 일본어로 된 상세한 설명이 있어요
​
타케츠루 마사타카의 철학과
이 위스키가 스페셜 에디션임을 강조하는
문구들이 인상적입니다
​
​
​
“Inspired by Masataka Taketsuru”
라는 문구가 이 위스키의 정체성을
명확히 보여줍니다
​
​
​
​
일본 추천 위스키 타케츠루 그란데 스펙입니다
알코올 도수: 45% (기존 다케츠루 43%보다 높음)
타입: 퓨어 몰트 위스키 (블렌디드 몰트)
요이치 그리고 미야기쿄 몰트 원액 블렌딩
​
용량: 700ml
가격: 14520엔 (한화 약 13.5만 원)
판매처: 면세점 전용
​
전통적인 일본 니카 위스키 병 형태에
우아한 실버 라벨이 인상적입니다
​
“TAKETSURU PURE MALT
JAPANESE WHISKY
grande”
​
레터링이 고급스럽게 배치되어 있고
45% 도수 표기가 눈에 띄네요
​
​
​
​
​
일본 추천 니카 위스키는
창립자 타케츠루 마사타카가
스코틀랜드에서 배워온 전통적인
스카치 위스키 제조 기법을 근간으로 한
재패니즈 위스키 입니다
​
​
​
​
​
우리나라에 조금 더 널리 알려진
산토리 위스키와 달리 니카 몰트 위스키 3종
요이치, 미야기쿄, 타케츠루 모두
피티드 몰트 사용해서 만들어집니다
​
​
​
​
일본 니카의 두 증류소는 특징이 다릅니다
홋카이도의 요이치 증류소는 스모키하고
묵직한 스타일을 추구합니다
​
​
​
​
센다이 미야기쿄 증류소는
부드럽고 섬세한 스타일이 특징이고요
​
두 증류소의  조화를 (믹싱) 이루고
있는 게 바로 다케츠루 입니다
​
​
​
​
바틀을 개봉해 보겠습니다
뚜껑은 코르크가 아니라 플라스틱으로 된
스크류 뚜껑으로 되어있는 게 특징입니다
비닐 커버를 먼저 제거하고
스크류를 개봉합니다
​
​
​
​
글렌캐런 글라스에 타케츠루 그란데
따르자마자 보이는 아름다운 황금빛!
​
기존 타케츠루보다 확실히 진한
컬러가 이 위스키의 농축된 풍미를 예고하고
기대하게 합니다
글라스 벽면을 따라 흘러내리는
위스키의 점성 레그도 눈에 띄게 높아 보였어요
조명에 반사되는 황금빛 색조가
정말 환상적이었습니다
​
​
​
​
글라스를 코에 가져가자마자
올라오는 달콤한 과일 향이 인상적입니다
은은한 오크의 향과 함께 다양한 과일향의
신선함이 느껴졌어요
​
시간이 지날수록 나타나는 은은한 초콜릿 향과
45% 도수임에도 불구하고 알코올 자극이
거의 느껴지지 않는 부드러운 향이
놀라웠습니다
​
​
​
​
첫 모금부터 느껴지는
균형 잡힌 바디감이 인상적입니다
​
기존 43% 타케츠루 보다 2% 높아진 도수로 인해
맛의 깊이와 농도가 확연히 달라졌어요
​
다크초콜릿의 우아한 쌉쌀함이
입안 가득 퍼지면서 부드러운 피트와 스모크 풍미가
혀끝에서 맴도는 느낌입니다
타케츠루 추천 이유를 알겠습니다
​
​
놀라울 정도로 긴 여운이 이어집니다.
45% 도수임에도 불구하고 전혀 거칠거나
뜨겁지 않고 오히려 부드럽게 목을 타고
내려가는 느낌입니다
일본 위스키 추천 니카 위스키 타케츠루 그란데
후기를 전해 드렸습니다
​
요즘 핫한 면세점 신상이라서
구하기 어려울 수 있지만 구하면
후회는 없으실 거예요!
​
타케츠루 그란데 추천 합니다
지나친 음주는 뇌졸중 및 기억력 손상
치매를 유발할 수 있습니다
임신 중 음주는 기형아 출생을 높입니다.",https://blog.naver.com/hikaru0328/224006724774
"APP예약)3,900김치피자탕수육","3,900김치피자탕수육",세븐일레븐 김치피자탕수육 김피탕 맛 편의점 꿀조합,"세븐일레븐 김치피자탕수육
김피탕 맛 편의점 꿀조합
오늘의 편의점 신상은
세븐일레븐 김피탕입니다.
처음 들어본 분들도 있을텐데
김피탕은 김치피자탕수육을 섞어 먹는
신박한 음식으로 특히 충남 공주에서 유명해요.
​
세븐일레븐 편의점 꿀조합
김피탕 맛은 어떨지
자세하게 리뷰해 볼게요.
1. 파는곳 가격
세븐일레븐에서 구매했고
가격은 3900원입니다.
​
가격 착하죠?
저는 우주패스 구독중이라
30%할인받아서 더 저렴하게 구매했어요 ㅎㅎ
​
편의점 신상이나 인기제품은
재고조회하고 방문하면 좋은데
세븐앱은 이 기능이 좀 아쉽,,
그냥 방문해서 보이면 냅다 집는 게 빨라요
2. 김치피자탕수육 영양정보 칼로리
영양정보
부터 살펴보면
나트륨 800mg, 탄수화물 36g,
당류 12g, 지방 32g, 트랜스지방 0.5g 미만
포화지방 7g, 콜레스테롤 28mg,
단백질 15g 들어있어요.
내용량 173g 칼로리는 490kcal
입니다.
​
탕수육 46.68%
김치 11.56%
피자소스 7.42%
​
김피탕 조리방법은 간단해요.
뚜껑 열고 전자레인지
가정용 기준 1분 40초 돌려서
따뜻하게 먹으면 돼요.
​
1분 40초 돌렸는데 치즈가 덜 녹아서
조금 더 돌렸어요.
3. 편의점 꿀조합 김피탕 맛 후기
초간단 편의점 꿀조합 완성!
탕수육, 김치, 피자치즈 조합에
스위트콘이 토핑된 비주얼,
달짝지근한 소스 향이 퍼졌어요.
​
가격이 저렴한만큼 양이 적어요.
야식으로 가볍게 먹거나
허기질 때 간식으로 먹기 좋은 ㅎㅎ
​
먼저 탕수육부터 먹어봤는데
소스와 섞여서 당연히 겉바속촉
식감은 아니었고 겉은 부드러웠고
속은 촉촉, 살짝 눅눅했어요.
뭐 김피탕은 이런 맛으로 먹는거니까요.
​
근데 소스 묻은 쪽은 먹을만한데
소스 안묻은 쪽은 딱딱하고 식감이영..
저는 소스 묻은 부분만 먹고 나머지는 남겼어요.
​
김치도 부족하고 양이 좀 아쉬웠지만
가격이 저렴하니 당연한거죠~
​
처음부터 잘 섞어서 전자레인지
조리해야할 것 같아요.
​
소스는 하나도 안매워서 맵찔이도
충분히 먹을 수 있어요.
김치피자탕수육 조합이 궁금한 분들은
세븐일레븐 편의점 꿀조합으로 도전해보세요.
김피탕 맛 솔직 후기였습니다.
​
#김피탕
#김치피자탕수육
#세븐일레븐김피탕
#편의점꿀조합
#편의점조합",https://blog.naver.com/alswl0224/223651400401
