post_id,date,timestamp,title,body,likes,comments,url
3733437118937168716,2025-10-01,2025-10-01T01:00:08.000Z,#EVENT,"🍎이렇게 맛있으면 반칙이야, 당장 사과해💗🍎

가을 시즌 제철 사과, 먹어야지~그렇고 말고!
사과 농축액 함량↑↑달콤한 사과 맛 그대로~

까먹는 타입의 젤리로 말랑 말랑 쏙쏙~
가을 시즌 상품이니 이번 가을이 지나가기 전에
세븐일레븐에서 만나보세요 >_< 

🎁젤리블리 사과를 먹고싶다면?
댓글에 사과🍎 이모티콘을 남겨주세요! 
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)

☑️일정: 10/1(수)~10/7(화)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 10/21(화)

젤리블리사과🏷️900원

#세븐일레븐 #젤리블리사과",992,955,https://www.instagram.com/p/DPP1UdxgftM/
3733678998811670259,2025-10-01,2025-10-01T09:00:42.000Z,#EVENT,"💥세븐일레븐 X 롯데리아 역대급 콜라보💥
롯데리아 인기 오징어얼라이브 버거가 볶음면으로 탄생!✨

강력한 매운맛과 감칠맛 대폭발🔥
쫄깃한 오징어 어묵 후레이크로 씹는 재미까지!

자타공인 맵고수라면?
오징어얼라이브 매콤볶음면에 도전해보세요! (๑•̀ㅂ•́)و✧

🎁세븐일레븐X롯데리아 콜라보 마음에 쏙 든다면?
댓글에 오징어 🦑이모티콘을 남겨주세요!
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)

☑️일정: 10/1(수)~10/7(화)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 10/20(월)

오징어얼라이브 매콤볶음면🏷️1,900원
(*2+1 행사 진행 : 10.2~10.31)

#세븐일레븐 #롯데리아 #오징어얼라이브매콤볶음면",1584,617,https://www.instagram.com/p/DPQsUR9gXbz/
3733588117739899510,2025-10-01,2025-10-01T06:00:08.000Z,#세븐신상,"HAPPY 추석을 보내는 방법은? ✨
HAPPY BEER 칭따오 번들 행사와 함께! 

다가오는 추석 연휴 
맛있는 명절 음식 먹고 칭따오로 시원-하게🍻

10월 1일부터 10월 15일까지
🍺칭따오 500ml(6팩) 27,000원 → 9,900원 
추석 만큼 풍성한 할인 혜택으로 즐길 수 있어요! 
칭따오 먹으러 세븐일레븐으로 가자따오~

칭따오 500ml(6팩)🏷️27,000원→9,900원

📌지나친 음주는 암 발생의 원인이며,
임신 중 음주는 태아의 기형이나 유산,
청소년 음주는 성장과 뇌 발달을 저해합니다.

#세븐일레븐 #칭따오",118,2,https://www.instagram.com/p/DPQXpyXgYp2/
3730059380243109320,2025-09-26,2025-09-26T09:10:56.000Z,#세븐신상,"(두)국내 최초 말차하이볼이 등장한다(둥)
말차 러버들 감동 준비-💚
⭐️10월 1일 Coming soon⭐️
 
말차의 매력을 밸런스 좋고 세련되게 풀어낸
국내 최초 출시되는 캔 하이볼! 
 
말차의 깊은 풍미와 부드러운 탄산의 조합이
여운을 오래도록 길~~~~게! 
곧 세븐일레븐에서 만나요♥(˘ ε˘) 
 
말차하이볼 500ml캔🏷️4,500원
📢10/1~10/31 3캔 12,000원 행사 예정
 
📌지나친 음주는 암 발생의 원인이며,
임신 중 음주는 태아의 기형이나 유산,
청소년 음주는 성장과 뇌 발달을 저해합니다.
 
#세븐일레븐 #말차하이볼",235,9,https://www.instagram.com/p/DPD1T5egRXI/
3732229142834434024,2025-09-29,2025-09-29T09:00:06.000Z,#세븐신상,"이 소식 알고 있었냐궁! ₍ᐢ⑅•ω•⑅ᐢ₎ദ⸒⸒
Google Play 기프트카드 금액선택권(한정)구매 시 
구매 금액의 5%를 추가 충전할 수 있다궁! 

✅행사 기간 
2025년 9월 30일부터 2025년 10월 13일 (2주간)

✅행사 내용
Google Play 금액선택권(10,000원 - 200,000원)구매 시 
구매 금액의 5%추가 충전!
(*단, 최대 충전금액 190,000원 (190,000원 구매시 199,500원 충전) 

지금 바로 기프트카드 추가 혜택 받아보세요✨
어디서? 세븐일레븐에서! 

#세븐일레븐 #구글플레이카드",87,2,https://www.instagram.com/p/DPLiqGXAc_o/
3729330290410749221,2025-09-25,2025-09-25T09:00:36.000Z,#광고 롯데팬 여러분📢,"세븐일레븐에 쌔리라! 시리즈가 새롭게 출시됐어요 ⚾🙌

지난 마! 시리즈가 빵 중심이었다면, 이번 쌔리라! 시리즈는 팬들의 의견을 반영해 빵·라면·젤리까지 다채롭게 구성됐어요 🍁
✔️ 자이언츠)쌔리라메이플볼 – 1,900원
✔️ 자이언츠)쌔리라미니마롱샌드 – 1,900원
✔️ 자이언츠)쌔리라빠지락라면 – 1,900원
✔️ 자이언츠)쌔리라짱셔요소다믹스맛 – 1,900원

✨ 띠부씰도 업그레이드 ✨
신규 영입 선수, 25시즌 의미 있는 기록, 감독님&응원단까지 포함되어
쌔리라! 시리즈 띠부씰을 모으다 보면 2025 자이언츠 시즌을 완성하는 재미를 느낄 수 있어요 ⚾

📌 할인 행사
•쌔리라! 2+1 (9/17~10/31)
쌔리라빠지락라면 / 쌔리라메이플볼 / 쌔리라짱셔요소다믹스맛
•마! 시리즈 1+1 (~10/31)
자이언트육각꼬깔콘고소한맛 / 군옥수수맛
•마! 시리즈 1+1 (~9/30)
자이언츠돌아온팅클초코맛 / 새로온팅클메론맛
•자이언츠월드콘 2+1 (~9/30)
※ 특수 점포나 일부 매장에서는 행사가 제외될 수 있습니다

🛒 세븐일레븐 앱에서 재고 확인 후 방문하면 더 편리하게 구매하실 수 있어요
쌔리라! 시리즈, 지금 세븐일레븐에서 바로 만나보세요🔥
�#세븐일레븐#세븐신상#롯데자이언츠#쌔리라#쌔리라메이플볼#쌔리라미니마롱샌드#쌔리라빠지락라면#쌔리라짱셔요소다믹스맛",1378,41,https://www.instagram.com/p/DPBPiPqCX0l/
3732833206513241187,2025-09-30,2025-09-30T05:00:16.000Z,#세븐신상,"차원이 다른 세븐일레븐 할인 행사 구성ヽ(ﾟ◇ﾟ )ﾉ
놓치면 후회할 역대급 라인업 지금 확인하세요
행사 기간: 10월 1일 ~ 10월 31일

✅도시락 4종 20% 할인 *카카오페이(머니)/NH농협카드 결제 시
고민할필요없는도시락🏷️4,900원->3,920원
의성마늘햄&고추장불고기도시락🏷️4,900원->3,920원
오색찬란풍성한상도시락🏷️6,500원->5,200원
멘치카츠&미트홈런볼 도시락🏷️5,200원->4,160원

✅대왕지파이 행사
대왕지파이 구매 시 펩시콜라 210ml 증정!
세븐APP 당일픽업 쿠폰 적용 시🏷️3,500원→2,500원
카카오페이(머니) 결제 시🏷️3,500원→2,800원

※카카오페이(머니) 행사와 APP 당일픽업 행사 중복 적용 불가
※해당 상품은 치킨운영점에서만 판매하는 상품입니다.
※본 행사는 제휴사 사정에 따라 사전 고지 없이 변경되거나 조기 종료될 수 있습니다.
※자세한 사항은 세븐일레븐 홈페이지 확인 부탁드립니다.

#세븐일레븐 #한도초과도시락 #대왕지파이",132,2,https://www.instagram.com/p/DPNsAYgAQxj/
3730011228358127127,2025-09-26,2025-09-26T07:33:30.000Z,#EVENT,"☕ 25 청춘 커피 페스티벌 ☕
행사 기간: 9.27(토)-9.28(일)
부스 위치: 서울 잠실 롯데타워 아레나 광장
커피 중독 체험존-롯데타워 바로 앞/ 6번 부스 

커피가 어울리는 계절 가을🍂
맛있는 커피와 특별한 혜택 받고 
추억도 만들어 보세요! 

🤎EVENT① 럭키 룰렛
꽝 없이! 행운 가득한 럭키 룰렛 돌려~돌려~
다양한 경품과 세븐카페 커피 증정! 

🤎EVENT② 세븐카페 네컷 
찰칵! 찰칵! 세븐카페 네컷과 함께 추억을 완성하세요
참여자 인증시 세븐카페 증정

· ┈┈┈┈┈┈ · ꕥ · ┈┈┈┈┈┈ ·

🍁현장에서 APP 신규 가입 인증하면? 
룰렛 기회 한번 더 !

🧡EVENT① 
세븐일레븐 상품권 1,000원 즉시 증정!
🧡플러스 혜택
아이스 아메리카노 무료 쿠폰
인기상품 골라 담아 최대 75% 할인! 반값 쿠폰 

우리 모두 서울 잠실 롯데타워 아레나 광장에서 만나요 🏃‍♀️🏃‍♂️

#세븐일레븐 #청춘커피페스티벌",179,4,https://www.instagram.com/p/DPDqXMigS4X/
3733376894067961690,2025-09-30,2025-09-30T23:00:28.000Z,#EVENT,"연휴특가! 옴총난 혜택! 놓칠 수 없는 가격! 
✧˚어디에서? 오직 세븐일레븐에서! ✧˚
↓ 지금 바로 혜택을 확인하세요 ↓

🍂Golden 연휴특가 (10.1~10.15)
💰하나카드, 네이버페이(포인트/머니) 10% 추가 할인 
매콤돼지껍데기 160g🏷️7,900원 (1+1)
리뉴여행용 60ml 세트🏷️4,000원 (1+1)
#대파라면큰컵🏷️1,900원 (1+1)
프링글스오리지널 70g🏷️2,600원 (2+1)
프링글스양파맛 70g🏷️2,600원 (2+1)
까스명수골드🏷️1,200원 (2+1)

🤎7-SELECT & 글로벌 BEST (10.1~10.31)
💰카카오페이(머니) 20% 추가 할인 
천연펄프3겹데코 12롤🏷️17,600원 (1+1)
버터쿠키 230g🏷️2,900원 (2+1)
촉촉한초코칩쿠키 230g🏷️2,900원 (2+1)
오징어얼라이브매콤볶음면🏷️1,900원 (2+1)

💰카카오페이(머니) 20% 현장 할인 
1등급흰우유 900ml🏷️2,650원
내몸애70% 500ml🏷️700원
분홍분홍딸기우유 500ml🏷️2,000원
쪼꼬쪼꼬초코우유 500ml🏷️2,000원

기분 좋은 가을이 시작되는 10월
Only 세븐대전과 함께 시작하세요! 

※본 행사는 제휴사 사정에 따라 사전 고지 없이 변경되거나 조기 종료될 수 있습니다.
※자세한 사항은 세븐일레븐 홈페이지 확인 부탁드립니다.

#세븐일레븐 #오직세븐대전",140,2,https://www.instagram.com/p/DPPnoE_km9a/
3732047913224840720,2025-09-29,2025-09-29T03:00:02.000Z,#EVENT,"세븐일레븐X롯데리아 역대급 콜라보 터졌다! 💥
10/2 COMING SOON

오징어가 살아있다?!🦑
롯데리아 오징어 얼라이브 소스가 들어간
강력한 매콤 볶음면 출시🔥
⠀
먹자마자 입안 가득 차는 매콤함과
쫄깃쫄깃한 오징어 어묵 후레이크의 식감!🤤
⠀
매운 거 땡길 때 필찾템 예정이요~!
이거 풀리면 당장 세븐일레븐으로 달려간다! (๑•̀ㅂ•́)و✧

🎁오징어 얼라이브 매콤볶음면의 맛이 기대된다면? 
댓글로 기대감을 남겨주세요! 
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)

☑️일정: 9/29(월)~10/5(일)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 10/17(금)

오징어 얼라이브 매콤볶음면🏷️1,900원
(*10/2~10/31 2+1 행사 진행)
⠀
#세븐일레븐 #오징어얼라이브매콤볶음면",1732,791,https://www.instagram.com/p/DPK5c3IgSYQ/
3731927162334350942,2025-09-28,2025-09-28T23:00:07.000Z,#세븐신상,"🛒10월 첫째 주 신상Pick🛒

세븐일레븐 신상 맛집인 거
내가 그걸 모를까?😎

🍙K-밥도둑 소불고기가 삼각김밥에! 단짠단짠 러버들 주목
🍱소불고기부터 디저트 약과까지! 완벽 명절 도시락
🍚온전히 한 줄 그대로 통으로 즐길 수 있는 통김밥! 
🥄명란마요가 듬뿍! 감칠맛 대폭발 명란마요 유부초밥
🍞빵덕후라면 못 참지! 도쿄브레드 까망베르치즈빵

따끈따끈한 세븐일레븐 신상 먹고
명절에도 에너지 충전! ✨

★。-—따끈한 신상 라인업 —。★
소불고기 삼각김밥🏷️1,400원
오색찬란 풍성한상도시락🏷️6,500원
통김밥🏷️3,000원
명란마요 유부초밥🏷️3,500원
도쿄브레드 까망베르치즈빵🏷️2,800원

#세븐일레븐 #신상pick",274,6,https://www.instagram.com/p/DPKd_tGkg5e/
3732772389986078210,2025-09-30,2025-09-30T02:59:26.000Z,#EVENT,"이제부터 우리 유부초밥은
명란마요로 먹는 거다? 💜

명란의 맛이 가득 담긴 마요샐러드 토핑을
듬-뿍! 올린 토핑 유부초밥
게다가 맛살이 더해져 식감까지 UP↑↑

오늘 하루 뭐 먹지 고민할 시간도 아깝다요
감칠맛 넘치는 명란마요로 즐겨봐요 ʕ⁎≻◡ꔷʔ┉☆

🎁 “@__친구야, 오늘부터 유부초밥은 명란마요다!”
댓글에 친구를 태그하여 명란마요 유부초밥을 알려주세요~ 
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)

☑️일정: 9/30(화)~10/6(월)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 10/15(수)

명란마요 유부초밥🏷️3,500원 (*9/30 출시 예정)

#세븐일레븐 #명란마요유부초밥",608,509,https://www.instagram.com/p/DPNeLYsgY4C/
3732651955807477470,2025-09-29,2025-09-29T23:00:09.000Z,#EVENT,"기대되는 이번 명절-🤎
세븐일레븐 오색찬란 풍성한상도시락으로
명절 메뉴를 혼자서도 푸짐하게 즐길 수 있어요! (๑˃́ꇴ˂̀๑)

🍱 오색찬란 풍성한상 도시락
✔️ 매실소불고기, 모둠전 등 명절 식탁을 빛내는 메뉴 총집합!
✔️ 약과 디저트로 완벽하게 깔끔한 마무리! 🎀
✔️ 합리적인 가격으로 갓성비 만찬 바로 등극!

이번 추석, 세븐일레븐 도시락으로
나만의 풍요로운 명절을 시작하세요! ✨

🎁 오색찬란 풍성한상도시락 먹고 싶다면?
같이 나눠먹고 싶은 친구를 태그해주세요!
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)

☑️일정: 9/30(화)~10/6(월)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 10/17(금)

오색찬란 풍성한상도시락🏷️6,500원

💰특별 혜택 : 카카오페이(머니)/농협카드 결제 시 20% 할인!
(*10.1~10.31까지)

#세븐일레븐 #오색찬란풍성한상도시락",1848,879,https://www.instagram.com/p/DPNCy1oEl7e/
3740202063506828664,2025-10-10,2025-10-10T09:00:52.000Z,#EVENT,"※입 안에서 불남 주의※ 매움 강도 MAX 
온정돈까스와 세븐일레븐의 만남🔥
🌶10/14 COMING SOON 🌶

눈물 콧물 쏙 빠지는 디지게 맵다 맵쓰! 
2단계 양념 그리고 4단계 눈물 
10단계 디진다 레벨까지!!! 😮

등심돈까스, 김밥, 삼각김밥, 유부말이, 통치킨버거! 
디지게 매운 푸드 5종을 곧 세븐일레븐에서 
만나보실 수 있습니다, 매운맛 레벨 도전 가넝?!

🎁디지게 매운 푸드 5종이 기대된다면? 
댓글에 기대평을 남겨주세요! 
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)

☑️일정: 10/10(금)~10/16(목)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 10/23(목)

디지게매운등심돈까스(디진다맛)🏷️5,500원
디지게매운돈까스김밥(눈물맛)🏷️3,500원
디지게매운돈까스삼각(양념맛)🏷️1,900원
디지게매운치킨유부말이(양념맛)🏷️2,400원
디지게매운통치킨버거(양념맛)🏷️3,900원

※ 본 이벤트는 인스타그램 3개의 게시글에서 동시 진행됩니다.

#세븐일레븐 #디지게매운푸드",1217,195,https://www.instagram.com/p/DPn3fXXge14/
3728608067618737176,2025-09-24,2025-09-24T09:10:10.000Z,#광고 📢 롯데자이언츠 팬들 다 모여라!!!!,"지난 마! 시리즈에 이어서 이번엔 무려 쌔리라! 시리즈가 나왔다! 

🍞 빵 위주였던 마! 시리즈에서 팬들 의견을 반영해 이번에는 다양한 카테고리의 상품으로 확장! 

✨ 게다가 마! 시리즈에 없어서 아쉬웠던 신규 영입 선수들, 25년도의 유의미한 기록들, 
감독님 & 응원단까지 포함된 띠부씰이 동봉되어 있어서 수집 욕구가 더욱더 뿜뿜🔥 

🛒 세븐일레븐 앱에서 편하게 재고 찾기 후 매장 방문하여 구매 가능하니깐 헛걸음 걱정 노노! 
✔ 자이언츠)쌔리라메이플볼 / 1,900원 
✔ 자이언츠)쌔리라미니마롱샌드 / 1,900원 
✔ 자이언츠)쌔리라빠지락라면 / 1,900원 
✔ 자이언츠)쌔리라짱셔요소다믹스맛 / 1,900원 

🎉 세븐일레븐 마! 시리즈 & 쌔리라! 시리즈 판촉행사 진행 중! 

[1] 쌔리라! 할인행사 (2+1) 
👉 쌔리라빠지락라면, 쌔리라메이플볼, 쌔리라짱셔요소다믹스맛 (~10/31) 
[2] 마! 시리즈 할인행사 
👉 (1+1) 자이언트육각꼬깔콘고소한맛/군옥수수맛(~10/31) 👉 (1+1) 자이언츠돌아온팅클초코맛/새로운팅클멜론맛(~9/30) 
👉 (2+1) 자이언츠월드콘 (~9/30) 

⚠️ 특수 점포나 일부 매장에서는 행사 운영이 제한될 수 있습니다
 #세븐일레븐#세븐신상#롯데자이언츠#쌔리라#쌔리라메이플볼#쌔리라미니마롱샌드#쌔리라빠지락라면#쌔리라짱셔요소다믹스맛",1250,73,https://www.instagram.com/p/DO-rUhREgwY/
3728514425729161885,2025-09-24,2025-09-24T05:59:37.000Z,#세븐신상,"💜세븐일레븐X장민호💜
장민호와 함께 만든 프리미엄 복분자 증류주
호소주16 세븐일레븐 출시! ✨

✔️ 깊고 진한 복분자 향에 달콤함까지
새콤달콤한 첫맛에서 이어지는 부드러운 끝맛!

✔️ 깔끔한 16도의 부드러움
술찌들도 편하게 즐길 수 있는 프리미엄 증류주!

✔️ 장민호와 함께 만든 스토리 있는 술
그 특별함이 한 모금 한 모금에서 느껴진답니다(๑>᎑<๑)

친구와 함께하는 약속, 가족과의 저녁식사,
그리고 나를 위한 혼술까지!
호소주16으로 특별한 순간을 완성하세요🥂

장민호 호소주 375ml🏷️13,500원

📌지나친 음주는 암 발생의 원인이며,
임신 중 음주는 태아의 기형이나 유산,
청소년 음주는 성장과 뇌 발달을 저해합니다.

#세븐일레븐 #장민호 #호소주16",413,28,https://www.instagram.com/p/DO-WB2dgZqd/
3728303278360032979,2025-09-23,2025-09-23T23:00:06.000Z,#EVENT,"뻥이요~! 그 시절, 추억의 소리📢
추억의 간식 뻥튀기가 먹기 좋은
미니 사이즈로 돌아왔다! ฅ(՞•ﻌ•՞)ฅ

바삭! 고소! 😋
남녀노소 누구나 좋아하는 담백한 맛!

이젠 뻥튀기도 무가당이라고? 😲
부담 없이 즐길 수 있는 무가당 미니뻥튀기🤍

🎁 미니뻥튀기 당장 먹고 싶다면?
같이 먹고 싶은 친구를 댓글에 태그해주세요!
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)

☑️일정: 9/24(수)~9/30(화)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 10/13(월)

미니뻥튀기🏷️1,800원
(*9/24(수)~10/31(금) 2+1 행사 진행)

#세븐일레븐 #미니뻥튀기",689,676,https://www.instagram.com/p/DO9mBQJkvbT/
3728423903194898245,2025-09-24,2025-09-24T02:59:46.000Z,#EVENT,"이제 세븐일레븐 닭강정세트 하나면
혼자서도 먹부림 가능해요(๑>؂< ๑)

🍗다릿살 러버들 저격하는 닭다리살 닭강정!
🍗전자레인지만 있어도 충분히 즐길 수 있는 꾸~덕한 양념
🍗1인 1닭강정 하기 편한 컵 타입
🍗매콤달싹한 양념 닭강정과 단짠단짠의 간장 닭강정 세트!

양념vs간장... 고민될 땐?💭
친구 한 명 태그하고 두 개 사서 같이 나눠 먹어요~!

🎁 양념닭강정세트vs간장닭강정세트
댓글로 최애 닭강정 세트를 골라주세요!
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)

☑️일정: 9/24(수)~9/30(화)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 10/13(월)

▼세븐일레븐 APP 당일픽업 1,000원 할인! (쿠폰 적용시)
(*9.24~10.31까지) 
양념닭강정세트🏷️3,900원→2,900원
간장닭강정세트🏷️3,900원→2,900원

🔎세븐일레븐 APP에서 ‘매장찾기 > 필터옵션 > 치킨’ 
설정하여 운영점을 확인해보세요!

#세븐일레븐 #닭강정",1423,741,https://www.instagram.com/p/DO-BckyAd9F/
3727890810151214867,2025-09-23,2025-09-23T09:21:03.000Z,#세븐신상,"🎉가수 장민호와 함께 만든 프리미엄 복분자 증류주
호소주16을 드디어 세븐일레븐에서!🏪
 
국내산 여주 쌀을 사용하여 깊고 진한 풍미에
깔끔한 16도의 부드러움을 더해
누구나 즐길 수 있는 완벽한 한잔 완성(˶ᵔ ᵕ ᵔ˶) 
 
호소주16의 매력 포인트✨
✔ 복분자 본연의 향과 달콤함
✔ 16도로 부담 없는 깔끔한 목넘김
✔ 장민호와 함께 만든 스토리 있는 술 
 
친구, 가족과 함께해도
혼자 분위기 있게 안주와 페어링해도
호소주 16과 함께라면 다 좋으니까!
 
좋은 사람과 나누는 좋은 술 호소주16
전국 세븐일레븐에서 9/24부터 만나요✨
 
장민호 호소주 375ml🏷️13,500원
 
 
#세븐일레븐 #장민호 #호소주16",309,36,https://www.instagram.com/p/DO8IPDMgZ8T/
3728605015993071384,2025-09-24,2025-09-24T08:59:36.000Z,#EVENT,"⚾ 세븐일레븐과 이정후의 만남! ⚾
뭐야~뭐야~ 나만 몰랐어? 

탱글탱글한 식감의 체다치즈맛 어육소시지로 
씹으면 씹을수록 치즈의 풍미가 가~~득! 

가자가자! 세븐일레븐으로 
이정후 후스틱 맛보러 가자 ʕ・ ̫ ‹ʔ―♡

🎁 체다치즈 풍미 듬뿍 후스틱!
후스틱이 궁금하다면? 댓글에 ‘후스틱’을 외쳐주세요~
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)
 ⠀
☑️일정: 9/24(수)~9/30(화)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 10/14(화)

이정후 후스틱🏷️2,400원 
📢9/24~ 상시 2+1 행사

#세븐일레븐 #이정후후스틱",1650,779,https://www.instagram.com/p/DO-qoHOAbcY/
3728605513824504192,2025-09-24,2025-09-24T09:02:07.000Z,#광고 세븐일레븐과 롯데 자이언츠가 다시 만났습니다.👀,"지난 마! 시리즈에 이어, 이번엔 쌔리라! 시리즈 출격 ⚾
팬들의 의견을 담아,
빵을 넘어 다양한 카테고리로 채웠습니다.🙆
띠부씰 속엔 2025 자이언츠의 이야기도 가득하죠.
쌔리라 시리즈, 전부 1,900원!
세븐일레븐 앱에서 재고 확인 후 방문만 하면 끝😎

👉 10월 31일까지는 2+1 행사도 함께 진행 중이니,
영상 끝까지 확인해 주세요!🙆‍♂️
(마! 시리즈도 행사 진행 중)
팬심으로 함께하는 시간, 믿음의 편의점 세븐일레븐🫶🏼

#세븐일레븐#세븐신상#롯데자이언츠#쌔리라#쌔리라메이플볼#쌔리라미니마롱샌드#쌔리라빠지락라면#쌔리라짱셔요소다믹스맛",1775,104,https://www.instagram.com/p/DO-qvW3EomA/
3729148840675239008,2025-09-25,2025-09-25T03:00:05.000Z,#EVENT,"일본 여행 가면 무조건 사왔던 마루짱 모찌 우동🛳️
이제 먹고수들은 세븐일레븐에서 먹는다네요(๑>؂< ๑)

뜨거운 물만 부으면 쭈-욱 늘어나는 모찌🍡
입에 넣으면 쫀득~한 식감이 살아나서 먹는 재미 up!
맛은 물론! 즐거움까지 모두 챙긴 마루짱 모찌 우동✨

일본에서 즐기던 마루짱 모찌우동
세븐일레븐에서 간편하게 즐기세요💝

🎁 쭈~욱 모찌우동! 마루짱모찌우동이 궁금하다면?
댓글로 ‘모찌우동’을  달아주세요!
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)

☑️일정: 9/25(목)~10/1(수)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 10/15(수)

마루짱모찌우동🏷️3,500원

#세븐일레븐 #마루짱모찌우동",1956,1033,https://www.instagram.com/p/DPAmRzbAeRg/
3729239415470492642,2025-09-25,2025-09-25T06:00:03.000Z,#EVENT,"📢빵순이들 여기 모여라📢
일본 감성 가득 담은 도쿄브레드가
세븐일레븐에 상륙했어요! ✨

🍵 도쿄브레드교토우지말차빵
일본 교토의 깊고 고급스러운 우지 말차 향이 가득..💚
말차코어 따라가고 싶다면 절대 사수!

🧀 도쿄브레드까망베르치즈빵 (*10/4 출시 예정)
고소한 까망베르 치즈의 풍미가 느껴지는 빵
치즈 덕후라면 무조건 좋아할 맛(˶• ﻌ •˶)

입에 넣자마자 사르르 녹아 없어지는 부드러움...💖
촉촉한 도쿄브레드! 당장 먹킷리스트에 추가하세요🥄

🎁 도쿄브레드 빵이 궁금하다면?
댓글로 ‘도쿄브레드’를 남겨주세요! 
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)

☑️일정: 9/25(목)~10/1(수)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 10/14(화)

도쿄브레드교토우지말차빵 🏷️2,800원
도쿄브레드까망베르치즈빵 🏷️2,800원 (*10/4 출시 예정)

#세븐일레븐 #도쿄브레드",1036,973,https://www.instagram.com/p/DPA631xgQvi/
3724257272692585394,2025-09-18,2025-09-18T09:01:25.000Z,#EVENT,"2025 K리그 파니니 카드 그냥 소장만 하지 말고
SNS 인증 이벤트 참여하고 K리그 직관 가자⚽

여러분이 뽑은 2025 K리그 파니니 카드를 경기장에서!
혹은 나만의 축구 응원존에서 멋지게 인증하면!
세븐일레븐 경품 혜택이 와르르🎉

📌이벤트 기간: 9/18(목)~10/12(일)
📌당첨자 발표일: 10/16(목)

📌참여방법
1. 2025 K리그 파니니 카드와 경기를 즐기는 모습을
스토리 OR 피드로 인증해주세요📸
2. @7elevenkorea 채널을 태그해주세요💚
3. #K리그 #K리그파니니카드 #스포츠는세븐
해시태그는 필수!

📌경품 안내
K리그 예매권 40장(20명, 1인 2매)
세븐일레븐 모바일 상품권(5천 원권, 30명)

2025 K리그 파니니 카드 얻고 직관 티켓까지?! 
세븐일레븐이 준비한 혜택, 놓치면 손해라구요~!😎

#세븐일레븐 #K리그 #KLEAGUE",210,14,https://www.instagram.com/p/DOvOEHvAbOy/
3726872941381701225,2025-09-21,2025-09-21T23:38:17.000Z,#세븐신상,"🛒9월 넷째 주 신상Pick🛒

이 정도 신상 라인업이면 
고민할 시간도 아깝다 아까웡 >_< 🧡!

🍜페퍼로니햄과 스위트콘 토핑 가득! 콕콕콕 더커진스파게티삼각
🥢스파게티 소스밥에 페퍼로니햄과 체다치즈 조합! 콕콕콕 스파게티김밥
🥪피자소스가 더해져 더욱 깊어진 맛! 콕콕콕 스파게티토스트
🍕한끼 식사로도 부담없이 즐겨요! 콕콕콕 스파게티소스떠먹는피자
💚말차크림이 가득 들어있는 제주에서온말차크림도넛

이번 주 세븐일레븐 신상으로 
즐겁게 한 주 시작하기 😎

★。-—따끈한 신상 라인업 —。★
콕콕콕 더커진스파게티삼각🏷️1,800원
콕콕콕 스파게티김밥🏷️3,500원
콕콕콕 스파게티토스트🏷️3,200원
콕콕콕 스파게티소스떠먹는피자🏷️3,900원
제주에서온말차크림도넛🏷️3,500원

#세븐일레븐 #신상pick",363,11,https://www.instagram.com/p/DO4gzHCEk5p/
