mapped_pos_item_code,mapped_item_name,mapped_category_hierarchy,category_l,category_m,category_s,item_type,total_events,unique_users,weighted_interest_score,view_count,cart_add_count,cart_remove_count,wishlist_add_count,wishlist_remove_count,share_count,first_event_date,last_event_date,median_price,net_cart_count,net_wishlist_count,intent_score,cart_add_per_100_views,wishlist_add_per_100_views,net_cart_per_100_views,intent_score_per_user
161188,코카)코카콜라제로500ml,음료>탄산음료>제로탄산,음료,탄산음료,제로탄산,당일픽업,1363,440,2057.0,789,453,110,10,1,0,2025-05-21,2025-05-31,2400.0,343,9,2057,57.4144,1.2674,43.4728,4.675
108401,롯데)맛장우도시락 고기(肉)올인원,미반>도시락>도시락,미반,도시락,도시락,교환권,1429,485,2442.0,901,509,5,11,3,0,2025-05-21,2025-05-31,5500.0,504,8,2442,56.4928,1.2209,55.9378,5.0351
132168,농심)육개장사발면,면>용기면>라면(소형컵),면,용기면,라면(소형컵),당일픽업,1289,385,1959.0,771,422,90,6,0,0,2025-05-21,2025-05-31,1100.0,332,6,1959,54.7341,0.7782,43.061,5.0883
150487,하겐)컵벨지안쵸코렛,아이스크림>고급>컵,아이스크림,고급,컵,교환권,1480,478,2463.5,933,507,18,16,5,1,2025-05-21,2025-05-31,6900.0,489,11,2465,54.3408,1.7149,52.4116,5.1569
124533,롯데)맛장우맛자랑 부대볶음,미반>도시락>도시락,미반,도시락,도시락,교환권,1799,627,2971.5,1170,590,9,20,3,7,2025-05-21,2025-05-31,5500.0,581,17,2982,50.4274,1.7094,49.6581,4.756
150954,해태)부라보바닐라160ml,아이스크림>노벨티>콘,아이스크림,노벨티,콘,당일픽업,1399,427,2052.0,869,420,97,11,2,0,2025-05-21,2025-05-31,2500.0,323,9,2052,48.3314,1.2658,37.1692,4.8056
210445,오뚜기)스파게티큰컵,면>용기면>비빔/볶음면,면,용기면,비빔/볶음면,당일픽업,3441,1037,5092.0,2169,1006,197,57,12,0,2025-05-21,2025-05-31,1800.0,809,45,5092,46.3808,2.6279,37.2983,4.9103
990263,"모바일금액권 10,000원",기타>판촉물>판촉물,기타,판촉물,판촉물,금액권,906,413,1443.0,611,272,8,13,2,0,2025-05-21,2025-05-31,10000.0,264,11,1443,44.5172,2.1277,43.2079,3.4939
220530,CJ)작은햇반130g,가공식품>가공미반류>즉석밥,가공식품,가공미반류,즉석밥,당일픽업,1255,404,1789.0,832,342,75,4,2,0,2025-05-21,2025-05-31,1700.0,267,2,1789,41.1058,0.4808,32.0913,4.4282
150143,하겐)컵딸기,아이스크림>고급>컵,아이스크림,고급,컵,교환권,994,450,1519.0,685,279,19,9,2,0,2025-05-21,2025-05-31,6900.0,260,7,1519,40.7299,1.3139,37.9562,3.3756
123767,"모바일금액권 50,000원",기타>판촉물>판촉물,기타,판촉물,판촉물,금액권,806,383,1262.0,566,225,2,12,1,0,2025-05-21,2025-05-31,50000.0,223,11,1262,39.7527,2.1201,39.3993,3.295
014287,롯데)NEW참치마요네즈삼각,미반>삼각김밥>삼각김밥,미반,삼각김밥,삼각김밥,당일픽업,901,354,1157.0,558,219,92,22,10,0,2025-05-21,2025-05-31,1100.0,127,12,1157,39.2473,3.9427,22.7599,3.2684
132835,PB)#대파열라면큰컵,면>용기면>라면(대형컵),면,용기면,라면(대형컵),당일픽업,2594,829,3598.0,1713,666,174,34,7,0,2025-05-21,2025-05-31,2000.0,492,27,3598,38.8792,1.9848,28.7215,4.3402
123307,PB)착한콘칩65g,과자>스낵류>옥수수스낵,과자,스낵류,옥수수스낵,당일픽업,1583,516,2191.0,1065,396,100,20,2,0,2025-05-21,2025-05-31,1200.0,296,18,2191,37.1831,1.8779,27.7934,4.2461
105887,롯데)맛장우전주식비빔밥,미반>도시락>도시락,미반,도시락,도시락,교환권,1234,553,1825.5,873,313,19,20,8,1,2025-05-21,2025-05-31,4500.0,294,12,1827,35.8534,2.291,33.677,3.3038
125341,5월 도시락 구독(첫구독100원),,,,,구독할인,965,461,1454.5,696,246,4,12,2,5,2025-05-21,2025-05-31,100.0,242,10,1462,35.3448,1.7241,34.7701,3.1714
115940,오리온)무뚝뚝감자칩60g,과자>스낵류>감자스낵,과자,스낵류,감자스낵,당일픽업,813,374,1085.0,554,190,56,10,3,0,2025-05-21,2025-05-31,2000.0,134,7,1085,34.296,1.8051,24.1877,2.9011
125812,KBO)롯데자이언츠바다샌드크림빵96g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,6863,2179,10012.5,4694,1564,114,410,80,1,2025-05-29,2025-05-31,1900.0,1450,330,10014,33.3191,8.7346,30.8905,4.5957
014387,맛장우전주식비빔밥,미반>도시락>기타,미반,도시락,기타,사전예약,2763,1022,3763.0,2006,603,119,34,1,0,2025-05-21,2025-05-31,4500.0,484,33,3763,30.0598,1.6949,24.1276,3.682
124340,G)LOOK초콜릿딸기복숭아46g,과자>초콜릿>볼초콜릿,과자,초콜릿,볼초콜릿,당일픽업,853,347,1065.0,583,161,66,36,7,0,2025-05-21,2025-05-31,2900.0,95,29,1065,27.6158,6.175,16.295,3.0692
105770,시원)후와토로리치생초콜릿40g,디저트>냉동디저트>냉동빵,디저트,냉동디저트,냉동빵,당일픽업,2891,1085,3718.0,2074,571,179,59,8,0,2025-05-21,2025-05-31,3900.0,392,51,3718,27.5313,2.8447,18.9007,3.4267
123308,CJ)무항생제1등급계란10입,신선>수축산/계란>계란,신선,수축산/계란,계란,당일픽업,1501,396,1928.0,1104,297,86,11,3,0,2025-05-21,2025-05-31,6400.0,211,8,1928,26.9022,0.9964,19.1123,4.8687
