mapped_pos_item_code,mapped_item_name,mapped_category_hierarchy,category_l,category_m,category_s,item_type,total_events,unique_users,weighted_interest_score,view_count,cart_add_count,cart_remove_count,wishlist_add_count,wishlist_remove_count,share_count,first_event_date,last_event_date,median_price,net_cart_count,net_wishlist_count,intent_score,cart_add_per_100_views,wishlist_add_per_100_views,net_cart_per_100_views,intent_score_per_user
115587,MQ)프링글스양파맛53g,과자>스낵류>감자스낵,과자,스낵류,감자스낵,당일픽업,1003,328,1414.0,598,300,96,7,2,0,2025-05-11,2025-05-20,2000.0,204,5,1414,50.1672,1.1706,34.1137,4.311
210445,오뚜기)스파게티큰컵,면>용기면>비빔/볶음면,면,용기면,비빔/볶음면,당일픽업,1914,600,2862.0,1232,551,89,36,6,0,2025-05-11,2025-05-20,1800.0,462,30,2862,44.724,2.9221,37.5,4.77
161188,코카)코카콜라제로500ml,음료>탄산음료>제로탄산,음료,탄산음료,제로탄산,당일픽업,1261,506,1777.0,792,353,95,14,7,0,2025-05-11,2025-05-20,2400.0,258,7,1777,44.5707,1.7677,32.5758,3.5119
150954,해태)부라보바닐라160ml,아이스크림>노벨티>콘,아이스크림,노벨티,콘,당일픽업,825,268,1207.0,537,232,46,10,0,0,2025-05-11,2025-05-20,2500.0,186,10,1207,43.203,1.8622,34.6369,4.5037
150143,하겐)컵딸기,아이스크림>고급>컵,아이스크림,고급,컵,교환권,1948,891,3039.5,1347,525,7,64,4,1,2025-05-14,2025-05-20,6900.0,518,60,3041,38.9755,4.7513,38.4558,3.413
990263,"모바일금액권 10,000원",기타>판촉물>판촉물,기타,판촉물,판촉물,금액권,807,392,1242.5,569,220,7,10,0,1,2025-05-11,2025-05-20,10000.0,213,10,1244,38.6643,1.7575,37.4341,3.1735
125341,5월 도시락 구독(첫구독100원),,,,,구독할인,952,442,1475.5,681,260,2,8,0,1,2025-05-11,2025-05-20,100.0,258,8,1477,38.1791,1.1747,37.8855,3.3416
210386,삼양)삼양라면큰컵,면>용기면>라면(대형컵),면,용기면,라면(대형컵),당일픽업,1245,469,1562.0,800,295,137,9,4,0,2025-05-11,2025-05-20,1250.0,158,5,1562,36.875,1.125,19.75,3.3305
834917,5월 도시락 구독,,,,,구독할인,938,453,1424.0,683,240,1,12,2,0,2025-05-11,2025-05-20,4000.0,239,10,1424,35.1391,1.757,34.9927,3.1435
105887,롯데)맛장우전주식비빔밥,미반>도시락>도시락,미반,도시락,도시락,교환권,2936,1317,4420.0,2112,735,14,63,10,2,2025-05-11,2025-05-20,4500.0,721,53,4423,34.8011,2.983,34.1383,3.3584
210294,팔도)짬뽕왕뚜껑,면>용기면>라면(대형컵),면,용기면,라면(대형컵),당일픽업,3160,1164,3962.0,2084,716,322,30,8,0,2025-05-11,2025-05-20,1500.0,394,22,3962,34.357,1.4395,18.906,3.4038
123552,롯데)7찬도시락,미반>도시락>도시락,미반,도시락,도시락,당일픽업,1015,334,1279.0,678,230,98,6,3,0,2025-05-11,2025-05-20,5200.0,132,3,1279,33.9233,0.885,19.469,3.8293
132835,PB)#대파열라면큰컵,면>용기면>라면(대형컵),면,용기면,라면(대형컵),당일픽업,1678,572,2367.0,1199,393,59,25,2,0,2025-05-11,2025-05-20,2000.0,334,23,2367,32.7773,2.0851,27.8565,4.1381
