mapped_pos_item_code,mapped_item_name,mapped_category_hierarchy,category_l,category_m,category_s,item_type,total_events,unique_users,weighted_interest_score,view_count,cart_add_count,cart_remove_count,wishlist_add_count,wishlist_remove_count,share_count,first_event_date,last_event_date,median_price,net_cart_count,net_wishlist_count,intent_score,cart_add_per_100_views,wishlist_add_per_100_views,net_cart_per_100_views,intent_score_per_user
124682,KBO)삼립키움히어로즈자색고구마팡100g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,851,366,1222.0,512,218,54,59,8,0,2025-04-01,2025-04-10,1900.0,164,51,1222,42.5781,11.5234,32.0312,3.3388
124675,KBO)삼립LG트윈스쌍둥이딸기샌드99g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,1958,745,2821.0,1269,504,96,75,14,0,2025-04-01,2025-04-10,1900.0,408,61,2821,39.7163,5.9102,32.1513,3.7866
124681,KBO)삼립NC다이노스공룡알흑임자컵케익130g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,908,391,1327.0,582,231,42,49,4,0,2025-04-01,2025-04-10,1900.0,189,45,1327,39.6907,8.4192,32.4742,3.3939
124684,KBO)삼립한화이글스핫투움바브레드90g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,1667,647,2294.0,1095,382,90,81,19,0,2025-04-01,2025-04-10,1900.0,292,62,2294,34.8858,7.3973,26.6667,3.5456
124676,KBO)삼립두산베어스곰발바닥꿀빵95g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,1791,686,2441.0,1204,396,93,80,18,0,2025-04-01,2025-04-10,1900.0,303,62,2441,32.8904,6.6445,25.1661,3.5583
124678,KBO)삼립KT위즈빅또리초코바닐라샌드60g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,2050,757,2823.0,1398,457,92,83,20,0,2025-04-01,2025-04-10,1900.0,365,63,2823,32.6896,5.9371,26.1087,3.7292
052382,세븐카페)아메리카노(R),즉석음료>세븐카페>HOT,즉석음료,세븐카페,HOT,교환권,1178,573,1709.5,864,282,21,10,0,1,2025-04-01,2025-04-10,1200.0,261,10,1711,32.6389,1.1574,30.2083,2.986
062346,PB)오구초코타임200ml,유음료>가공우유>초코우유,유음료,가공우유,초코우유,당일픽업,786,388,1028.0,539,172,54,16,5,0,2025-04-01,2025-04-10,1300.0,118,11,1028,31.9109,2.9685,21.8924,2.6495
124683,KBO)삼립SSG랜더스소금버터우주선빵85g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,1407,653,1894.0,954,295,73,71,14,0,2025-04-01,2025-04-10,1900.0,222,57,1894,30.9224,7.4423,23.2704,2.9005
124534,4월 도시락 구독,,,,,구독할인,2004,994,2953.5,1513,463,1,26,0,1,2025-04-01,2025-04-10,4000.0,462,26,2955,30.6015,1.7184,30.5354,2.9728
014287,롯데)NEW참치마요네즈삼각,미반>삼각김밥>삼각김밥,미반,삼각김밥,삼각김밥,당일픽업,1293,613,1636.0,884,270,97,27,15,0,2025-04-01,2025-04-10,1100.0,173,12,1636,30.543,3.0543,19.5701,2.6688
124677,KBO)삼립삼성라이온즈블루베리패스츄리100g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,2520,929,3313.5,1717,520,139,106,37,1,2025-04-01,2025-04-10,1900.0,381,69,3315,30.2854,6.1736,22.1899,3.5684
990120,"모바일금액권 5,000원",기타>판촉물>판촉물,기타,판촉물,판촉물,금액권,681,374,973.0,523,149,3,4,2,0,2025-04-01,2025-04-10,5000.0,146,2,973,28.4895,0.7648,27.9159,2.6016
109671,닭가슴살햄듬뿍샌드,조리빵>샌드위치>기타 ,조리빵,샌드위치,기타 ,사전예약,765,273,971.5,536,147,55,25,1,1,2025-04-01,2025-04-10,3200.0,92,24,973,27.4254,4.6642,17.1642,3.5641
132835,PB)대파열라면큰컵,면>용기면>라면(대형컵),면,용기면,라면(대형컵),교환권,694,441,965.0,528,141,12,13,0,0,2025-04-01,2025-04-10,2000.0,129,13,965,26.7045,2.4621,24.4318,2.1882
123552,롯데)7찬도시락,미반>도시락>도시락,미반,도시락,도시락,당일픽업,937,373,1154.0,665,176,70,19,7,0,2025-04-01,2025-04-10,5200.0,106,12,1154,26.4662,2.8571,15.9398,3.0938
124674,KBO)삼립기아타이거즈호랑이초코롤85g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,3531,1258,4560.5,2573,658,157,104,38,1,2025-04-01,2025-04-10,1900.0,501,66,4562,25.5733,4.042,19.4714,3.6264
109521,더커진유부초밥6입,미반>초밥류>유부초밥,미반,초밥류,유부초밥,사전예약,1209,537,1527.5,888,224,66,21,9,1,2025-04-01,2025-04-10,4900.0,158,12,1529,25.2252,2.3649,17.7928,2.8473
014387,맛장우전주식비빔밥,미반>도시락>기타,미반,도시락,기타,사전예약,3614,1505,4639.5,2685,677,181,58,12,1,2025-04-01,2025-04-10,4500.0,496,46,4641,25.2142,2.1601,18.473,3.0837
124534,맛장우맛자랑 부대볶음,미반>도시락>기타,미반,도시락,기타,사전예약,3118,1021,4156.5,2415,589,74,25,6,9,2025-04-01,2025-04-10,5500.0,515,19,4170,24.3892,1.0352,21.3251,4.0842
109496, 미쓰이)생초콜릿모찌40g,디저트>냉동디저트>냉동떡,디저트,냉동디저트,냉동떡,당일픽업,2225,1039,2762.0,1620,391,141,61,12,0,2025-04-01,2025-04-10,2400.0,250,49,2762,24.1358,3.7654,15.4321,2.6583
124679,KBO)삼립KBO홈런배트롤150g,디저트>냉장베이커리>롤케익,디저트,냉장베이커리,롤케익,당일픽업,1479,525,1990.5,1111,268,34,58,7,1,2025-04-01,2025-04-10,4900.0,234,51,1992,24.1224,5.2205,21.0621,3.7943
124532,맛장우맛자랑 직화닭갈비,미반>도시락>기타,미반,도시락,기타,사전예약,3342,1064,4414.5,2583,615,82,39,14,9,2025-04-01,2025-04-10,5500.0,533,25,4428,23.8095,1.5099,20.6349,4.1617
123556,롯데)밥먹자얘들아,미반>도시락>도시락,미반,도시락,도시락,당일픽업,814,344,981.0,607,137,57,11,2,0,2025-04-01,2025-04-10,5000.0,80,9,981,22.57,1.8122,13.1796,2.8517
105770,시원)후와토로리치생초콜릿40g,디저트>냉동디저트>냉동빵,디저트,냉동디저트,냉동빵,당일픽업,2966,1205,3695.5,2221,496,150,77,19,3,2025-04-01,2025-04-10,3900.0,346,58,3700,22.3323,3.4669,15.5786,3.0705
192580,4월 와인 구독,,,,,구독할인,14299,3298,19450.5,11375,2487,4,342,74,17,2025-04-01,2025-04-10,3900.0,2483,268,19476,21.8637,3.0066,21.8286,5.9054
105887,롯데)맛장우맛자랑 전주식비빔밥,미반>도시락>도시락,미반,도시락,도시락,당일픽업,2340,852,2894.0,1773,383,120,52,12,0,2025-04-01,2025-04-10,4500.0,263,40,2894,21.6018,2.9329,14.8336,3.3967
124485,7P)스트롱사와복숭아500ml,양주와인>하이볼>수입하이볼,양주와인,하이볼,수입하이볼,당일픽업,699,312,871.5,530,113,34,19,2,1,2025-04-01,2025-04-10,4800.0,79,17,873,21.3208,3.5849,14.9057,2.7981
124508,최강록의로스팜에그샌드,조리빵>샌드위치>기타 ,조리빵,샌드위치,기타 ,사전예약,1723,769,2096.5,1316,280,101,22,3,1,2025-04-01,2025-04-10,3200.0,179,19,2098,21.2766,1.6717,13.6018,2.7282
107879,4월 세븐카페 구독,,,,,구독할인,1056,676,1417.5,855,177,1,18,4,1,2025-04-01,2025-04-10,2000.0,176,14,1419,20.7018,2.1053,20.5848,2.0991
012679,11찬 도시락,미반>도시락>기타,미반,도시락,기타,사전예약,1241,575,1585.0,992,197,26,18,8,0,2025-04-01,2025-04-10,6300.0,171,10,1585,19.8589,1.8145,17.2379,2.7565
124134,닭강정김밥,미반>김밥>말이김밥,미반,김밥,말이김밥,사전예약,1098,507,1349.0,866,169,49,13,1,0,2025-04-01,2025-04-10,3400.0,120,12,1349,19.515,1.5012,13.8568,2.6607
123397,앙리마티스)와인볼(화이트)500ml캔,양주와인>하이볼>국산하이볼,양주와인,하이볼,국산하이볼,당일픽업,933,318,1224.0,713,137,11,61,11,0,2025-04-03,2025-04-10,4500.0,126,50,1224,19.2146,8.5554,17.6718,3.8491
124531,현대)맛장우맛자랑 직화닭갈비,미반>도시락>도시락,미반,도시락,도시락,당일픽업,1681,747,2039.0,1320,252,75,24,10,0,2025-04-01,2025-04-10,5500.0,177,14,2039,19.0909,1.8182,13.4091,2.7296
191660,아영)오이스터베이쇼비뇽블랑750,양주와인>와인>화이트,양주와인,와인,화이트,당일픽업,818,295,1081.0,644,122,5,41,6,0,2025-04-01,2025-04-10,32900.0,117,35,1081,18.9441,6.3665,18.1677,3.6644
124533,롯데)맛장우맛자랑 부대볶음,미반>도시락>도시락,미반,도시락,도시락,당일픽업,1487,647,1761.0,1159,216,82,22,8,0,2025-04-01,2025-04-10,5500.0,134,14,1761,18.6368,1.8982,11.5617,2.7218
123396,앙리마티스)와인볼(레드)500ml캔,양주와인>하이볼>국산하이볼,양주와인,하이볼,국산하이볼,당일픽업,900,328,1190.0,708,131,9,50,2,0,2025-04-03,2025-04-10,4500.0,122,48,1190,18.5028,7.0621,17.2316,3.628
124782,"4월 삼각김밥,김밥 구독",,,,,구독할인,619,379,811.0,515,94,1,8,1,0,2025-04-01,2025-04-10,2000.0,93,7,811,18.2524,1.5534,18.0583,2.1398
109497, 미쓰이)홋카이도우유크림모찌56g,디저트>냉동디저트>냉동떡,디저트,냉동디저트,냉동떡,당일픽업,2471,1031,2973.5,1908,337,120,93,12,1,2025-04-01,2025-04-10,2400.0,217,81,2975,17.6625,4.8742,11.3732,2.8855
124261,맥캘란 12년 셰리오크,양주와인>양주>위스키,양주와인,양주,위스키,사전예약,746,263,940.0,597,105,16,24,4,0,2025-04-04,2025-04-10,149000.0,89,20,940,17.5879,4.0201,14.9079,3.5741
