mapped_pos_item_code,mapped_item_name,mapped_category_hierarchy,category_l,category_m,category_s,item_type,total_events,unique_users,weighted_interest_score,view_count,cart_add_count,cart_remove_count,wishlist_add_count,wishlist_remove_count,share_count,first_event_date,last_event_date,median_price,net_cart_count,net_wishlist_count,intent_score,cart_add_per_100_views,wishlist_add_per_100_views,net_cart_per_100_views,intent_score_per_user
113159,조니워커골드750ml,양주와인>양주>위스키,양주와인,양주,위스키,사전예약,146,95,186.0,117,17,0,10,2,0,2025-03-04,2025-03-10,87000.0,17,8,186,14.5299,8.547,14.5299,1.9579
123147,불닭마요참치김밥,미반>김밥>말이김밥,미반,김밥,말이김밥,사전예약,134,69,185.0,88,29,8,9,0,0,2025-03-01,2025-03-10,2700.0,21,9,185,32.9545,10.2273,23.8636,2.6812
108726,빅모짜치즈불고기버거,조리빵>햄버거>햄버거,조리빵,햄버거,햄버거,사전예약,130,65,184.0,86,28,6,10,0,0,2025-03-01,2025-03-10,3500.0,22,10,184,32.5581,11.6279,25.5814,2.8308
600166,PB)갈릭새우칩65g,과자>스낵류>일반스낵,과자,스낵류,일반스낵,당일픽업,124,40,182.0,65,41,14,4,0,0,2025-03-01,2025-03-10,1700.0,27,4,182,63.0769,6.1538,41.5385,4.55
124171,랏소베어)랜덤키링set,과자>초콜릿>행사상품,과자,초콜릿,행사상품,사전예약,147,102,182.0,122,16,1,7,1,0,2025-03-01,2025-03-10,19900.0,15,6,182,13.1148,5.7377,12.2951,1.7843
106826,롯데)킹장우듬뿍참치김밥,미반>김밥>말이김밥,미반,김밥,말이김밥,당일픽업,133,51,179.0,88,31,10,4,0,0,2025-03-01,2025-03-10,3200.0,21,4,179,35.2273,4.5455,23.8636,3.5098
601115,PB)을지로약과팝콘80g,과자>스낵류>옥수수스낵,과자,스낵류,옥수수스낵,교환권,143,99,179.0,111,22,6,4,0,0,2025-03-01,2025-03-10,1700.0,16,4,179,19.8198,3.6036,14.4144,1.8081
124172,랏소베어)얼굴쿠션set,과자>초콜릿>행사상품,과자,초콜릿,행사상품,사전예약,139,83,174.0,118,17,0,3,1,0,2025-03-01,2025-03-10,27900.0,17,2,174,14.4068,2.5424,14.4068,2.0964
140526,CJ)햇반미역국밥(컵반),가공식품>가공미반류>즉석컵밥,가공식품,가공미반류,즉석컵밥,당일픽업,140,92,173.0,107,21,6,5,1,0,2025-03-01,2025-03-10,4800.0,15,4,173,19.6262,4.6729,14.0187,1.8804
170921,아사히)아사히생맥주캔340ml,맥주>수입맥주>캔맥주(소),맥주,수입맥주,캔맥주(소),당일픽업,139,73,169.0,110,22,7,0,0,0,2025-03-01,2025-03-10,4900.0,15,0,169,20.0,0.0,13.6364,2.3151
170452,HN)버지미스터500ml캔,맥주>수입맥주>캔맥주(중),맥주,수입맥주,캔맥주(중),당일픽업,134,77,168.0,113,19,2,0,0,0,2025-03-01,2025-03-10,2000.0,17,0,168,16.8142,0.0,15.0442,2.1818
124480,화요3종세트(나혼렙에디션),전통주>소주>증류식소주,전통주,소주,증류식소주,사전예약,128,79,167.0,106,17,0,5,0,0,2025-03-01,2025-03-10,49000.0,17,5,167,16.0377,4.717,16.0377,2.1139
191976,산타리타트리플C,양주와인>와인>레드,양주와인,와인,레드,사전예약,147,97,166.0,120,7,0,15,5,0,2025-03-01,2025-03-10,49000.0,7,10,166,5.8333,12.5,5.8333,1.7113
107053,롯데)맛장우삼각더커진참치마요,미반>삼각김밥>기타주먹밥(더커진삼각),미반,삼각김밥,기타주먹밥(더커진삼각),당일픽업,137,60,166.0,92,29,14,1,1,0,2025-03-01,2025-03-10,1600.0,15,0,166,31.5217,1.087,16.3043,2.7667
124436,옥토모어 15.1 700ml,양주와인>양주>위스키,양주와인,양주,위스키,사전예약,149,103,164.0,137,6,1,5,0,0,2025-03-04,2025-03-10,399000.0,5,5,164,4.3796,3.6496,3.6496,1.5922
132457,삼양)까르보불닭볶음면(큰컵),면>용기면>비빔/볶음면,면,용기면,비빔/볶음면,당일픽업,115,47,163.0,66,32,11,6,0,0,2025-03-01,2025-03-10,1800.0,21,6,163,48.4848,9.0909,31.8182,3.4681
013196,유부초밥4입,미반>초밥류>유부초밥,미반,초밥류,유부초밥,사전예약,115,61,163.0,74,22,3,14,2,0,2025-03-01,2025-03-10,3200.0,19,12,163,29.7297,18.9189,25.6757,2.6721
107530,K리그산리오 한교동인형,문구/완구>일반완구>일반완구,문구/완구,일반완구,일반완구,사전예약,138,85,163.0,122,9,0,7,0,0,2025-03-07,2025-03-10,25000.0,9,7,163,7.377,5.7377,7.377,1.9176
108632,뚠뚠햄치즈&포테이토샌드,조리빵>샌드위치>샌드위치,조리빵,샌드위치,샌드위치,사전예약,131,64,161.0,95,21,7,6,2,0,2025-03-01,2025-03-10,3400.0,14,4,161,22.1053,6.3158,14.7368,2.5156
124509,신세계)프레스코발디 니포짜노끼안티21 ,양주와인>와인>레드,양주와인,와인,레드,당일픽업,143,68,160.0,109,10,3,15,6,0,2025-03-01,2025-03-10,37400.0,7,9,160,9.1743,13.7615,6.422,2.3529
192655,무학)드보밀레짐빈티지14,양주와인>와인>스파클링(샴페인),양주와인,와인,스파클링(샴페인),당일픽업,147,95,160.0,134,3,0,9,1,0,2025-03-01,2025-03-09,114900.0,3,8,160,2.2388,6.7164,2.2388,1.6842
108773,롯데)의성마늘햄&직꾸닭도시락,미반>도시락>도시락,미반,도시락,도시락,당일픽업,135,71,159.0,100,19,9,6,1,0,2025-03-01,2025-03-10,4900.0,10,5,159,19.0,6.0,10.0,2.2394
